L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,417.0,0.0,41.0,0.0,0.06,0.41,-0.93,2.5,-2.44,-1.7,11.0,0.0,0.0,0.0,0.0,3.4,-2.61,-6.76,54.38,-61.27,-9.52
0.0,419.0,0.0,36.0,0.0,0.06,0.41,-0.91,1.46,2.99,-5.49,41.0,0.0,0.0,0.0,0.0,3.45,-2.58,-6.95,95.88,7.87,25.39
0.0,420.0,0.0,33.0,0.0,0.07,0.4,-0.91,8.23,5.12,-9.52,35.0,0.0,0.0,0.0,0.0,3.32,-2.83,-6.45,62.31,14.77,15.01
0.0,418.0,0.0,51.0,0.0,0.09,0.62,-1.19,2.56,18.55,-6.71,9.0,0.0,0.0,0.0,0.0,3.43,-2.45,-6.71,24.59,5.79,10.49
0.0,419.0,0.0,93.0,0.0,0.09,0.81,-1.38,-18.55,32.59,4.39,0.0,7.0,0.0,0.0,0.0,3.39,-2.65,-6.71,-48.03,36.01,4.76
0.0,419.0,0.0,96.0,0.0,0.12,0.86,-1.58,-42.96,44.06,20.69,0.0,7.0,0.0,0.0,0.0,3.36,-2.67,-6.63,7.5,22.82,10.68
0.0,410.0,0.0,81.0,0.0,0.22,0.86,-1.63,-85.99,59.2,25.32,0.0,8.0,0.0,0.0,0.0,3.16,-3.17,-7.49,83.67,11.59,5.43
0.0,409.0,0.0,62.0,0.0,0.24,0.78,-1.61,-110.41,93.32,21.36,0.0,8.0,0.0,0.0,0.0,3.62,-2.83,-6.9,61.09,-8.78,9.88
0.0,410.0,0.0,35.0,0.0,0.16,0.65,-1.52,-104.37,125.54,31.61,0.0,9.0,0.0,0.0,0.0,3.43,-2.53,-6.64,37.65,7.56,5.43
0.0,419.0,0.0,77.0,0.0,0.06,0.5,-1.38,-76.78,150.26,46.02,0.0,9.0,0.0,0.0,0.0,3.48,-2.49,-6.66,-5.73,18.0,16.41
0.0,422.0,0.0,33.0,0.0,-0.12,0.44,-1.34,-49.86,156.55,62.25,0.0,9.0,0.0,0.0,0.0,3.52,-2.46,-6.58,32.04,-0.61,-10.43
0.0,422.0,0.0,95.0,0.0,-0.18,0.44,-1.29,-56.7,151.67,67.32,0.0,10.0,0.0,0.0,0.0,3.39,-2.42,-6.7,-6.04,28.62,11.84
0.0,420.0,0.0,96.0,0.0,-0.2,0.39,-1.23,-101.74,150.08,72.2,0.0,9.0,0.0,0.0,0.0,3.93,-2.65,-6.97,-3.72,-2.01,20.08
0.0,421.0,0.0,98.0,0.0,-0.23,0.43,-1.25,-126.09,153.68,76.29,0.0,10.0,0.0,0.0,0.0,3.42,-2.46,-6.63,-14.16,17.27,4.08
0.0,422.0,0.0,101.0,0.0,-0.15,0.28,-1.2,-138.24,158.5,73.85,0.0,10.0,0.0,0.0,0.0,3.75,-2.68,-6.37,10.98,11.35,2.74
0.0,421.0,0.0,100.0,0.0,-0.17,0.15,-1.01,-128.84,176.39,79.34,0.0,10.0,0.0,0.0,0.0,3.27,-2.37,-6.73,29.9,13.79,16.54
0.0,424.0,0.0,100.0,0.0,-0.19,0.12,-0.78,-116.45,194.7,86.79,0.0,13.0,0.0,0.0,0.0,3.3,-2.31,-7.03,13.85,21.05,18.73
0.0,422.0,0.0,101.0,0.0,-0.29,0.06,-0.65,-112.54,187.56,84.47,0.0,10.0,0.0,0.0,0.0,3.39,-2.23,-6.71,-1.34,28.5,17.94
0.0,424.0,0.0,112.0,0.0,-0.31,0.01,-0.54,-128.72,171.69,76.23,0.0,9.0,0.0,0.0,0.0,3.83,-2.77,-6.44,10.74,13.73,4.33
0.0,431.0,0.0,114.0,0.0,-0.33,-0.04,-0.44,-137.2,160.03,64.57,0.0,10.0,0.0,0.0,0.0,3.29,-2.49,-6.72,20.38,21.54,9.88
0.0,430.0,0.0,112.0,0.0,-0.39,-0.12,-0.39,-128.29,153.38,56.15,0.0,10.0,0.0,0.0,0.0,3.61,-2.52,-6.47,-4.33,10.31,5.98
0.0,431.0,0.0,114.0,0.0,-0.42,-0.12,-0.31,-107.11,155.7,57.25,0.0,10.0,0.0,0.0,0.0,3.3,-2.28,-6.76,27.83,19.59,10.37
0.0,431.0,0.0,111.0,0.0,-0.43,-0.12,-0.29,-90.02,151.3,54.01,0.0,9.0,0.0,0.0,0.0,3.8,-2.71,-6.49,17.63,1.28,-0.73
0.0,424.0,0.0,114.0,0.0,-0.48,-0.13,-0.28,-88.92,137.2,46.2,0.0,10.0,0.0,0.0,0.0,3.39,-2.35,-6.75,56.51,-3.9,7.99
0.0,422.0,0.0,114.0,0.0,-0.49,-0.18,-0.27,-89.78,129.88,39.12,0.0,10.0,0.0,0.0,0.0,3.46,-2.17,-7.26,58.83,12.08,16.96
0.0,422.0,0.0,102.0,0.0,-0.39,-0.21,-0.26,-80.93,139.4,36.8,0.0,12.0,0.0,0.0,0.0,3.38,-2.08,-6.97,18.24,19.59,14.4
0.0,424.0,0.0,82.0,0.0,-0.54,-0.19,-0.15,-76.84,137.45,26.73,0.0,13.0,0.0,0.0,0.0,3.61,-2.24,-6.64,-10.43,21.91,5.98
0.0,407.0,0.0,93.0,0.0,-0.61,-0.08,-0.05,-52.79,138.61,28.01,0.0,10.0,0.0,0.0,0.0,3.82,-2.79,-6.42,34.91,12.87,13.24
0.0,420.0,0.0,112.0,0.0,-0.7,0.09,0.07,-24.78,132.69,32.04,0.0,13.0,0.0,0.0,0.0,3.42,-2.19,-6.7,28.01,15.31,17.02
0.0,420.0,0.0,115.0,0.0,-0.8,0.3,0.27,-6.04,117.67,43.88,0.0,13.0,0.0,0.0,0.0,3.29,-2.08,-6.86,-36.92,47.79,23.74
0.0,393.0,0.0,115.0,0.0,-0.87,0.39,0.44,23.31,91.67,78.24,0.0,10.0,0.0,0.0,0.0,3.56,-2.59,-6.62,-31.37,29.54,1.09
0.0,397.0,0.0,98.0,0.0,-0.83,0.35,0.49,28.62,57.92,151.3,0.0,10.0,0.0,0.0,1.0,3.67,-2.7,-6.52,12.81,-0.06,2.62
0.0,418.0,0.0,95.0,0.0,-0.72,0.24,0.42,21.24,20.44,224.06,0.0,3.0,0.0,0.0,0.0,3.55,-2.82,-6.57,85.93,-13.79,-11.23
0.0,407.0,0.0,98.0,0.0,-0.54,-0.09,0.19,-11.96,-31.67,262.57,0.0,13.0,0.0,0.0,0.0,3.7,-2.45,-6.56,148.55,-19.1,-17.45
0.0,411.0,0.0,100.0,0.0,-0.35,-0.57,-0.1,-71.04,-63.72,279.72,0.0,13.0,0.0,0.0,0.0,3.74,-1.92,-6.8,28.25,25.93,-24.35
0.0,419.0,0.0,111.0,0.0,0.02,-1.13,-0.42,-101.19,-70.92,274.16,0.0,10.0,0.0,0.0,0.0,3.66,-1.96,-6.63,-24.23,23.01,-15.86
0.0,459.0,0.0,112.0,0.0,0.29,-1.82,-0.59,-170.89,-46.87,199.03,0.0,10.0,0.0,0.0,0.0,3.66,-1.84,-6.67,-127.56,56.94,18.92
0.0,488.0,0.0,32.0,0.0,0.37,-2.22,-0.45,-196.65,9.64,74.34,0.0,10.0,0.0,0.0,0.0,2.35,-1.97,-7.34,-144.4,138.61,24.1
0.0,495.0,0.0,0.0,0.0,-0.04,-2.84,-0.35,-67.81,42.84,-68.78,0.0,9.0,0.0,0.0,0.0,3.53,-2.36,-6.76,-216.18,115.17,57.98
0.0,485.0,0.0,21.0,0.0,-0.02,-2.39,-0.31,93.87,96.19,-151.18,120.0,0.0,0.0,0.0,0.0,3.57,-3.02,-6.29,-130.24,86.66,36.98
0.0,459.0,0.0,0.0,0.0,0.12,-1.55,-0.1,129.51,120.23,-218.99,190.0,0.0,0.0,0.0,0.0,3.51,-2.85,-6.37,-49.49,65.36,56.15
