L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
249.0,0.0,0.0,0.0,0.0,-0.47,0.96,-0.1,-6.53,4.15,4.39,0.0,0.0,0.0,0.0,0.0,-2.27,-5.85,-5.2,28.99,38.2,4.02
258.0,0.0,0.0,0.0,0.0,-0.48,1.01,-0.2,-9.76,16.35,15.13,0.0,0.0,0.0,0.0,0.0,-2.3,-5.92,-5.48,92.4,-34.3,46.69
257.0,0.0,0.0,0.0,0.0,-0.49,1.06,-0.25,-17.39,25.93,24.41,0.0,0.0,0.0,0.0,0.0,-2.25,-5.71,-5.11,48.64,7.69,18.55
261.0,0.0,0.0,0.0,0.0,-0.51,1.09,-0.31,-25.39,36.98,35.7,0.0,0.0,0.0,0.0,0.0,-2.36,-5.66,-5.09,-12.51,21.66,14.09
233.0,0.0,0.0,0.0,0.0,-0.56,1.19,-0.38,-34.17,54.87,46.93,0.0,0.0,0.0,0.0,0.0,-2.42,-5.88,-5.19,25.57,3.66,20.99
200.0,0.0,0.0,0.0,0.0,-0.59,1.25,-0.39,-59.81,70.86,64.14,0.0,6.0,0.0,0.0,0.0,-2.41,-5.59,-4.92,39.06,-48.88,11.47
177.0,0.0,0.0,0.0,0.0,-0.59,1.24,-0.37,-92.04,75.92,87.21,0.0,7.0,0.0,0.0,0.0,-2.46,-5.71,-4.85,5.85,-57.86,46.38
117.0,0.0,0.0,0.0,0.0,-0.65,1.19,-0.36,-113.09,79.89,101.86,0.0,7.0,0.0,0.0,0.0,-2.56,-5.99,-4.94,-32.16,-24.9,31.31
0.0,0.0,0.0,0.0,0.0,-0.79,1.22,-0.39,-136.1,80.07,104.37,0.0,7.0,0.0,0.0,0.0,-2.49,-6.03,-5.29,-24.47,4.39,-31.37
0.0,0.0,0.0,44.0,0.0,-0.86,1.29,-0.51,-168.82,62.37,110.22,0.0,8.0,0.0,0.0,0.0,-2.11,-5.94,-5.49,-19.83,14.77,-51.39
106.0,0.0,0.0,49.0,0.0,-0.81,1.22,-0.64,-204.83,44.73,128.78,0.0,7.0,0.0,0.0,0.0,-1.66,-5.69,-5.68,-8.78,0.24,-62.43
135.0,0.0,0.0,118.0,0.0,-0.76,1.17,-0.64,-252.31,40.58,143.06,0.0,7.0,0.0,0.0,0.0,-1.52,-5.21,-5.52,1.95,-6.16,-28.5
149.0,0.0,1.0,136.0,0.0,-0.68,1.09,-0.67,-294.92,43.21,144.22,0.0,8.0,0.0,0.0,0.0,-1.65,-5.14,-5.49,28.86,-14.7,9.94
148.0,0.0,0.0,172.0,0.0,-0.64,0.96,-0.68,310.88,41.25,135.98,0.0,8.0,0.0,0.0,0.0,-1.81,-5.25,-5.56,29.23,20.93,49.31
156.0,0.0,0.0,169.0,0.0,-0.56,0.83,-0.6,272.25,44.86,116.27,0.0,8.0,0.0,0.0,0.0,-1.88,-5.62,-5.48,16.54,62.62,87.64
173.0,0.0,0.0,171.0,0.0,-0.53,0.75,-0.46,265.84,60.36,81.97,0.0,8.0,0.0,0.0,0.0,-2.28,-5.91,-5.39,25.75,59.32,101.86
211.0,0.0,0.0,171.0,0.0,-0.48,0.72,-0.32,300.14,91.0,54.62,0.0,8.0,0.0,0.0,0.0,-2.36,-6.38,-5.14,-24.9,117.85,57.92
218.0,0.0,0.0,0.0,0.0,-0.51,0.76,-0.08,-285.15,138.61,41.44,0.0,8.0,0.0,0.0,0.0,-2.31,-6.02,-4.84,36.86,39.48,22.88
186.0,0.0,0.0,29.0,0.0,-0.65,0.89,0.17,-192.74,187.74,64.02,0.0,8.0,0.0,0.0,0.0,-2.12,-5.4,-4.94,19.47,11.23,-4.88
130.0,0.0,0.0,7.0,0.0,-1.29,1.16,0.59,-98.69,194.58,80.13,0.0,8.0,0.0,0.0,0.0,-2.18,-5.9,-5.45,44.55,-14.64,22.52
88.0,0.0,0.0,169.0,0.0,-1.08,1.39,0.83,-140.07,113.7,171.81,0.0,9.0,0.0,0.0,0.0,-2.24,-5.9,-5.12,43.09,-0.3,18.73
