L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
270.0,0.0,0.0,30.0,0.0,-0.43,0.89,-0.04,-0.48,0.42,-1.58,0.0,13.0,0.0,0.0,0.0,-2.34,-5.69,-4.81,-2.01,14.7,5.79
260.0,0.0,0.0,64.0,0.0,-0.44,0.99,-0.14,-0.54,7.87,4.15,0.0,13.0,0.0,0.0,0.0,-2.34,-5.85,-4.9,47.42,18.55,18.06
270.0,0.0,0.0,68.0,0.0,-0.39,1.1,-0.29,-4.45,22.33,15.25,0.0,14.0,0.0,0.0,0.0,-2.3,-5.89,-4.94,5.31,7.2,26.55
300.0,0.0,0.0,66.0,0.0,-0.36,1.27,-0.49,-35.03,58.71,41.93,0.0,16.0,0.0,0.0,0.0,-2.4,-5.96,-5.08,39.36,25.45,18.31
215.0,0.0,0.0,149.0,0.0,-0.4,1.46,-0.69,-63.41,110.96,82.88,0.0,15.0,0.0,0.0,0.0,-2.32,-6.29,-5.36,78.0,26.85,4.08
133.0,0.0,0.0,186.0,0.0,-0.45,1.57,-0.69,-140.68,94.54,99.91,0.0,20.0,0.0,0.0,0.0,-1.98,-5.98,-5.18,120.11,68.42,-5.12
91.0,0.0,0.0,187.0,0.0,-0.51,1.55,-0.87,-244.32,74.95,89.35,0.0,21.0,0.0,0.0,0.0,-1.96,-5.57,-4.81,120.6,43.51,12.93
161.0,0.0,0.0,187.0,0.0,-0.52,1.45,-0.96,-269.22,96.74,86.91,0.0,23.0,0.0,0.0,0.0,-1.97,-5.11,-4.64,73.18,71.22,23.07
202.0,0.0,0.0,187.0,0.0,-0.44,1.42,-0.87,-259.27,135.74,94.17,0.0,22.0,0.0,0.0,0.0,-2.21,-5.26,-4.6,3.9,28.44,63.35
217.0,0.0,0.0,188.0,0.0,-0.52,1.4,-0.79,-246.76,159.6,103.21,0.0,22.0,0.0,0.0,0.0,-2.63,-5.59,-4.72,-4.21,-37.71,54.32
221.0,0.0,0.0,188.0,0.0,-0.6,1.42,-0.57,-265.86,163.45,112.48,0.0,22.0,0.0,0.0,0.0,-2.88,-5.94,-4.73,-70.67,-42.66,36.98
246.0,0.0,0.0,189.0,0.0,-0.63,1.42,-0.5,-291.01,151.36,113.7,0.0,22.0,0.0,0.0,0.0,-2.76,-6.48,-5.23,-42.48,-66.58,29.96
310.0,0.0,0.0,188.0,0.0,-0.63,1.35,-0.33,322.54,135.25,115.23,0.0,23.0,0.0,0.0,0.0,-2.17,-6.59,-5.33,-30.09,-30.27,-22.52
