L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
215.0,0.0,0.0,0.0,0.0,-0.4,0.95,-0.16,-3.41,8.11,5.55,0.0,16.0,0.0,0.0,0.0,-2.27,-5.74,-5.13,9.39,52.3,14.28
220.0,0.0,0.0,0.0,0.0,-0.36,1.06,-0.23,-17.15,21.66,20.81,0.0,21.0,0.0,0.0,0.0,-2.4,-6.03,-5.1,56.64,68.48,8.66
162.0,0.0,0.0,0.0,0.0,-0.3,1.13,-0.4,-38.63,52.18,48.7,0.0,22.0,0.0,0.0,0.0,-2.35,-5.58,-4.76,10.98,72.63,1.77
89.0,0.0,0.0,0.0,0.0,-0.39,1.23,-0.23,-48.52,84.89,69.27,0.0,22.0,0.0,0.0,0.0,-2.56,-5.46,-4.67,18.18,14.28,21.3
121.0,0.0,0.0,81.0,0.0,-0.67,1.59,-0.03,-84.28,77.02,72.93,0.0,22.0,0.0,0.0,0.0,-2.86,-5.84,-4.85,-15.93,2.31,33.63
131.0,0.0,0.0,84.0,0.0,-0.68,1.31,-0.39,-106.81,50.47,81.72,0.0,21.0,0.0,0.0,0.0,-2.87,-6.13,-4.91,-62.37,14.83,-33.63
162.0,0.0,0.0,65.0,0.0,-0.77,1.22,-0.59,-160.88,7.5,86.6,0.0,23.0,0.0,0.0,0.0,-2.88,-6.02,-4.87,1.34,-33.81,-28.25
188.0,0.0,0.0,44.0,0.0,-0.71,1.21,-0.68,-195.0,-2.68,100.83,0.0,21.0,0.0,0.0,0.0,-2.88,-6.15,-5.05,31.18,-64.02,7.44
216.0,0.0,0.0,9.0,0.0,-0.61,1.27,-0.73,-225.58,-4.94,98.14,0.0,21.0,0.0,0.0,0.0,-2.79,-6.04,-5.17,-2.68,-61.34,7.32
213.0,0.0,0.0,30.0,0.0,-0.69,1.17,-0.94,-238.09,17.33,89.17,0.0,22.0,0.0,0.0,0.0,-2.38,-5.72,-5.1,13.91,32.4,-48.09
229.0,0.0,0.0,43.0,0.0,-0.68,1.08,-1.03,-237.91,48.09,99.67,0.0,22.0,0.0,0.0,0.0,-2.09,-5.56,-5.22,-31.12,76.29,-64.94
220.0,0.0,0.0,43.0,0.0,-0.66,1.01,-1.07,-243.16,72.93,114.13,0.0,22.0,0.0,0.0,0.0,-1.75,-5.64,-5.16,-42.11,131.89,-65.42
216.0,0.0,0.0,46.0,0.0,-0.54,0.94,-1.11,-270.5,85.87,119.87,0.0,22.0,0.0,0.0,0.0,-1.92,-5.43,-5.04,2.68,72.93,-18.73
234.0,0.0,0.0,49.0,0.0,-0.56,0.87,-1.08,-306.21,106.62,106.75,0.0,23.0,0.0,0.0,0.0,-1.87,-5.22,-5.09,-4.02,4.57,22.33
249.0,0.0,0.0,46.0,0.0,-0.55,0.8,-0.98,-290.16,149.16,98.81,0.0,23.0,0.0,0.0,0.0,-2.26,-5.8,-5.48,-23.86,33.75,56.94
262.0,0.0,0.0,59.0,0.0,-0.4,0.78,-0.73,-258.11,197.87,99.36,0.0,23.0,0.0,0.0,0.0,-2.61,-6.39,-5.51,4.39,48.58,80.01
257.0,0.0,0.0,48.0,0.0,-0.36,0.86,-0.33,-230.1,241.57,96.13,0.0,22.0,0.0,0.0,0.0,-3.16,-6.77,-5.07,96.25,-2.68,60.91
206.0,0.0,0.0,50.0,0.0,-0.34,0.9,0.17,-212.89,257.5,95.09,0.0,23.0,0.0,0.0,0.0,-3.15,-6.67,-5.02,156.86,-31.49,38.81
119.0,0.0,0.0,99.0,0.0,-0.54,1.19,0.73,-226.98,244.62,97.1,0.0,23.0,0.0,0.0,0.0,-3.01,-6.44,-4.79,179.8,-44.25,-2.13
102.0,0.0,0.0,154.0,0.0,-0.59,1.33,1.39,-267.88,155.7,91.97,0.0,23.0,0.0,0.0,0.0,-2.71,-6.09,-4.77,102.29,-2.74,-64.33
89.0,0.0,0.0,140.0,0.0,-0.77,1.27,1.8,-289.36,38.69,123.71,0.0,23.0,0.0,0.0,0.0,-2.65,-5.77,-4.68,163.75,-26.55,-80.81
130.0,0.0,0.0,150.0,0.0,-1.14,1.2,1.77,-259.7,-24.41,196.77,0.0,24.0,0.0,0.0,0.0,-2.41,-5.34,-4.89,165.58,-70.06,-55.54
160.0,0.0,0.0,187.0,0.0,-0.93,0.88,1.37,-178.58,-84.04,-322.85,0.0,23.0,0.0,0.0,0.0,-2.04,-5.08,-5.08,128.72,-27.89,-50.41
0.0,0.0,0.0,190.0,0.0,-0.43,0.43,0.93,-126.34,-149.29,-233.92,0.0,23.0,0.0,0.0,0.0,-2.18,-4.96,-5.1,31.98,-16.35,-33.08
0.0,0.0,0.0,189.0,0.0,0.03,-0.04,0.42,-125.61,-180.23,-196.2,0.0,22.0,0.0,0.0,0.0,-2.29,-5.04,-5.23,-23.19,-33.75,-7.14
0.0,0.0,0.0,186.0,0.0,0.8,-0.74,0.2,-171.08,-234.25,-184.36,0.0,24.0,0.0,0.0,0.0,-2.55,-5.42,-5.41,24.47,-50.78,26.06
143.0,0.0,0.0,134.0,0.0,1.45,-1.47,-0.31,-269.95,-246.03,-212.07,0.0,23.0,0.0,0.0,0.0,-2.71,-5.95,-5.54,26.0,-31.73,14.52
0.0,0.0,0.0,133.0,0.0,1.39,-2.46,0.05,209.56,-226.13,286.98,0.0,28.0,0.0,0.0,0.0,-2.61,-6.21,-5.87,64.81,-31.98,-3.29
35.0,0.0,0.0,136.0,0.0,0.94,-3.73,0.28,259.31,-250.97,-18.73,0.0,23.0,0.0,0.0,0.0,-2.44,-6.22,-5.74,112.73,-26.48,-12.02
78.0,10.0,0.0,137.0,0.0,0.42,-2.99,0.01,-97.29,-143.24,-210.2,0.0,24.0,0.0,0.0,0.0,-2.26,-5.8,-5.3,90.69,7.32,-24.59
263.0,30.0,0.0,137.0,0.0,0.43,-1.92,-0.19,230.28,61.34,-304.8,0.0,23.0,0.0,0.0,0.0,-2.26,-5.29,-5.03,42.05,65.12,-29.6
287.0,0.0,0.0,147.0,0.0,0.05,-0.96,-0.28,-273.47,183.16,273.77,0.0,28.0,0.0,0.0,0.0,-2.35,-5.14,-4.75,52.61,21.72,9.09
286.0,0.0,0.0,149.0,0.0,-0.16,0.06,-0.18,-175.02,241.63,220.0,0.0,28.0,0.0,0.0,0.0,-2.45,-5.11,-4.78,-65.55,100.89,8.97
290.0,0.0,0.0,147.0,0.0,-0.25,1.29,0.27,-115.69,325.68,235.93,0.0,24.0,0.0,0.0,1.0,-2.75,-5.52,-4.96,-110.29,91.36,19.28
331.0,0.0,0.0,151.0,0.0,-1.19,2.03,0.86,-249.91,255.24,-272.82,0.0,24.0,0.0,0.0,0.0,-3.0,-5.69,-5.23,-65.36,18.67,17.15
298.0,0.0,0.0,192.0,0.0,-1.96,2.32,1.46,9.21,29.78,-39.97,0.0,23.0,0.0,0.0,0.0,-2.84,-5.85,-5.54,-3.84,-60.11,11.96
290.0,0.0,0.0,192.0,0.0,-1.54,2.07,0.77,-249.57,-177.06,162.59,0.0,28.0,0.0,0.0,0.0,-2.51,-5.7,-5.89,11.71,-19.77,-26.06
289.0,0.0,0.0,203.0,0.0,-0.56,0.54,0.77,262.48,-271.78,245.6,0.0,24.0,0.0,0.0,0.0,-2.42,-5.56,-5.84,48.03,-27.58,-16.66
144.0,0.0,0.0,49.0,0.0,-0.25,0.1,0.17,265.41,-138.24,-305.08,0.0,24.0,0.0,0.0,0.0,-2.13,-5.32,-5.6,9.88,-18.37,8.11
44.0,0.0,0.0,79.0,0.0,0.49,-1.32,0.01,182.28,-229.73,-238.49,0.0,24.0,0.0,0.0,0.0,-2.3,-5.56,-5.48,52.55,-29.05,17.21
0.0,0.0,0.0,66.0,0.0,0.45,-2.25,0.12,157.87,-169.73,288.26,0.0,28.0,0.0,0.0,0.0,-2.16,-5.54,-5.54,86.36,-36.56,16.78
0.0,0.0,0.0,69.0,0.0,0.64,-3.39,0.96,261.69,-164.48,-46.32,0.0,28.0,0.0,0.0,0.0,-2.09,-5.56,-5.72,36.92,38.2,5.98
73.0,0.0,0.0,80.0,0.0,0.25,-3.82,0.76,78.18,2.62,-190.06,0.0,23.0,0.0,0.0,0.0,-2.16,-5.34,-5.63,96.43,59.08,47.66
91.0,0.0,0.0,68.0,0.0,-0.1,-2.43,0.12,-269.81,91.12,-246.7,0.0,28.0,0.0,0.0,0.0,-2.27,-5.57,-5.47,64.63,120.91,67.13
103.0,17.0,0.0,64.0,0.0,-0.54,-0.9,0.18,-264.68,104.85,296.91,0.0,23.0,0.0,0.0,0.0,-2.61,-5.53,-5.2,29.17,58.95,73.48
134.0,0.0,0.0,78.0,0.0,-0.1,-0.08,-0.01,-243.01,117.79,235.5,0.0,22.0,0.0,0.0,0.0,-2.69,-4.95,-5.52,20.62,39.79,6.83
135.0,0.0,0.0,68.0,0.0,-0.33,1.02,0.11,-212.31,150.63,274.51,0.0,23.0,0.0,0.0,0.0,-2.58,-5.1,-5.51,-92.65,23.62,-33.38
0.0,0.0,0.0,99.0,0.0,-0.75,2.15,0.55,221.61,103.69,-205.07,0.0,23.0,0.0,0.0,0.0,-2.46,-5.34,-5.46,-44.55,39.79,-11.35
