L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,343.0,0.0,0.0,0.0,0.1,0.56,-0.83,-4.57,-3.05,-5.55,0.0,0.0,0.0,0.0,0.0,3.55,-2.84,-6.83,262.57,-52.85,-28.5
0.0,333.0,0.0,0.0,0.0,0.11,0.56,-0.84,1.77,-1.83,-3.35,0.0,0.0,0.0,0.0,0.0,3.52,-2.55,-6.69,204.04,-71.04,-20.62
0.0,344.0,0.0,81.0,0.0,0.1,0.57,-0.86,-5.79,-0.18,-1.58,0.0,3.0,0.0,0.0,0.0,3.46,-2.35,-6.7,155.15,-40.46,0.0
0.0,344.0,0.0,92.0,0.0,0.08,0.54,-0.83,0.42,3.29,-0.06,0.0,3.0,0.0,0.0,0.0,3.59,-2.24,-6.71,108.15,-18.43,12.87
0.0,343.0,0.0,77.0,0.0,0.08,0.54,-0.83,-2.68,-2.56,-1.7,0.0,8.0,0.0,0.0,0.0,3.6,-2.26,-6.81,29.96,19.83,10.68
0.0,334.0,0.0,77.0,0.0,0.09,0.53,-0.83,0.91,2.68,-0.18,0.0,8.0,0.0,0.0,0.0,3.55,-2.41,-6.78,-38.57,35.58,1.64
0.0,347.0,0.0,77.0,0.0,0.08,0.55,-0.83,-4.88,-0.3,-2.5,0.0,8.0,0.0,0.0,0.0,3.41,-2.5,-6.59,23.43,20.87,11.71
0.0,356.0,0.0,78.0,0.0,0.09,0.53,-0.85,1.58,1.34,-1.15,0.0,8.0,0.0,0.0,0.0,3.44,-2.64,-6.67,-21.78,14.34,5.92
0.0,223.0,0.0,55.0,0.0,0.12,0.54,-0.83,-0.97,-1.34,-0.79,0.0,8.0,0.0,0.0,0.0,3.45,-2.58,-6.58,43.45,3.47,8.36
0.0,372.0,0.0,56.0,0.0,0.12,0.53,-0.84,-1.28,-2.31,-0.79,0.0,9.0,0.0,0.0,0.0,3.43,-2.54,-6.62,-0.91,21.78,1.03
0.0,372.0,0.0,56.0,0.0,0.12,0.53,-0.84,-1.28,-2.31,-0.79,0.0,10.0,0.0,0.0,0.0,3.56,-2.55,-7.19,15.99,38.51,4.63
0.0,372.0,0.0,56.0,0.0,0.12,0.53,-0.84,-1.28,-2.31,-0.79,0.0,9.0,0.0,0.0,1.0,3.53,-2.47,-6.81,-19.95,33.26,5.31
0.0,372.0,0.0,56.0,0.0,0.12,0.53,-0.84,-1.28,-2.31,-0.79,0.0,9.0,0.0,0.0,0.0,3.5,-2.43,-6.81,-63.59,52.42,7.2
0.0,372.0,0.0,56.0,0.0,0.12,0.53,-0.84,-1.28,-2.31,-0.79,0.0,9.0,0.0,0.0,0.0,3.46,-2.62,-6.5,2.56,25.14,12.39
0.0,372.0,0.0,56.0,0.0,0.12,0.53,-0.84,-1.28,-2.31,-0.79,0.0,8.0,0.0,0.0,0.0,3.45,-2.63,-6.56,98.26,-11.65,-3.66
0.0,372.0,0.0,56.0,0.0,0.12,0.53,-0.84,-1.28,-2.31,-0.79,0.0,9.0,0.0,0.0,0.0,3.54,-2.36,-6.59,29.41,2.92,0.24
0.0,372.0,0.0,56.0,0.0,0.12,0.53,-0.84,-1.28,-2.31,-0.79,0.0,8.0,0.0,0.0,0.0,3.54,-2.34,-6.71,-14.95,24.84,5.73
0.0,372.0,0.0,56.0,0.0,0.12,0.53,-0.84,-1.28,-2.31,-0.79,0.0,9.0,0.0,0.0,0.0,3.54,-2.42,-6.65,33.02,14.09,9.39
0.0,372.0,0.0,56.0,0.0,0.12,0.53,-0.84,-1.28,-2.31,-0.79,0.0,8.0,0.0,0.0,0.0,3.49,-2.27,-6.62,-70.37,36.13,3.84
0.0,372.0,0.0,56.0,0.0,0.12,0.53,-0.84,-1.28,-2.31,-0.79,0.0,9.0,0.0,0.0,0.0,3.59,-2.42,-6.82,-131.83,68.48,13.12
