L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
14.0,33.0,0.0,78.0,0.0,-0.67,0.71,-0.22,-2.31,-0.79,-0.61,0.0,0.0,0.0,0.0,0.0,-3.55,-4.66,-5.44,19.1,31.86,14.89
7.0,37.0,0.0,77.0,0.0,-0.71,0.71,-0.24,2.07,-5.37,5.37,0.0,0.0,0.0,0.0,0.0,-3.79,-5.26,-6.05,-10.68,81.6,-24.23
6.0,31.0,0.0,78.0,0.0,-0.67,0.66,-0.24,-2.5,7.44,5.12,0.0,0.0,0.0,0.0,0.0,-3.96,-5.62,-6.7,0.42,85.87,-56.76
8.0,35.0,0.0,79.0,0.0,-0.68,0.64,-0.22,0.06,3.96,-2.44,0.0,0.0,0.0,0.0,0.0,-4.26,-5.99,-7.54,63.59,114.99,-102.6
7.0,33.0,0.0,79.0,0.0,-0.72,0.64,-0.2,-3.23,-2.25,-11.71,0.0,0.0,0.0,0.0,0.0,-4.28,-6.0,-8.57,126.46,175.47,-165.28
6.0,37.0,0.0,79.0,0.0,-0.73,0.71,-0.17,-3.29,-4.33,-6.65,0.0,0.0,0.0,0.0,0.0,-4.38,-6.19,-9.63,248.47,290.03,-229.06
7.0,36.0,0.0,77.0,0.0,-0.72,0.7,-0.17,-3.05,-5.49,-0.18,0.0,0.0,0.0,0.0,0.0,-4.56,-6.35,-10.59,-211.4,-207.0,-269.83
6.0,33.0,0.0,77.0,0.0,-0.66,0.7,-0.2,-1.4,-2.44,5.06,0.0,0.0,0.0,0.0,0.0,-5.41,-7.44,-11.55,90.85,-44.65,-309.08
5.0,36.0,0.0,77.0,0.0,-0.67,0.64,-0.23,1.83,1.09,-1.4,2.0,0.0,0.0,0.0,0.0,-6.1,-4.76,-12.69,-140.68,82.24,-180.17
3.0,35.0,0.0,78.0,0.0,-0.69,0.66,-0.22,-0.12,-2.5,-6.95,4.0,0.0,0.0,0.0,0.0,-5.68,-5.98,-13.05,-7.22,91.58,238.98
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,3.0,0.0,0.0,0.0,0.0,-5.61,-3.3,-11.78,33.92,8.39,211.27
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,0.0,0.0,0.0,0.0,0.0,-3.81,-2.75,-10.21,33.92,266.82,-268.18
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,0.0,14.0,0.0,0.0,0.0,-3.68,-1.6,-8.83,33.92,-71.71,-123.77
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,2.0,0.0,0.0,0.0,0.0,-3.24,-2.26,-7.13,33.92,243.17,-1.52
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,15.0,0.0,0.0,0.0,0.0,-3.6,-2.65,-5.43,33.92,182.56,146.66
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,25.0,0.0,0.0,0.0,0.0,-3.93,-1.62,-3.95,33.92,-95.82,253.11
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,26.0,0.0,0.0,0.0,0.0,-3.54,-2.33,-2.48,33.92,-216.18,-281.46
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,26.0,0.0,0.0,0.0,0.0,-1.58,-1.62,-2.12,33.92,-106.44,-68.6
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,27.0,0.0,0.0,0.0,0.0,-5.93,4.38,-0.82,33.92,41.94,219.6
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,31.0,0.0,0.0,0.0,0.0,-5.04,-0.49,-2.11,-243.49,-162.96,-252.62
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,31.0,0.0,0.0,0.0,0.0,-3.29,-6.87,-2.08,-53.4,-136.04,-258.21
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,31.0,0.0,0.0,0.0,0.0,-8.29,-1.29,4.75,-145.93,-290.52,23.92
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,27.0,0.0,0.0,0.0,0.0,-5.42,-3.17,2.85,-121.27,-153.47,-20.26
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,31.0,0.0,0.0,0.0,0.0,-6.46,-1.86,-0.73,-207.64,-12.3,305.88
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,25.0,0.0,0.0,2.0,0.0,-4.37,0.35,6.13,-20.17,239.13,264.13
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,14.0,0.0,0.0,11.0,0.0,-6.28,4.52,5.98,-281.06,-162.53,6.74
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,44.0,0.0,0.0,0.0,0.0,-8.0,8.68,2.2,-276.18,-94.88,-51.2
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,24.0,0.0,5.0,0.0,0.0,-2.64,4.47,7.75,-210.72,101.35,77.27
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,27.0,0.0,0.0,35.0,0.0,-6.73,13.06,3.49,-90.18,-249.51,251.56
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,20.0,0.0,0.0,64.0,0.0,-4.72,11.81,2.1,43.79,204.25,159.18
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,27.0,0.0,0.0,63.0,0.0,-4.53,7.17,7.08,-294.83,81.57,33.92
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,31.0,0.0,0.0,44.0,0.0,-4.16,8.02,0.59,-33.85,252.47,33.92
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,27.0,0.0,0.0,44.0,0.0,-8.08,-1.75,0.3,-33.85,209.14,33.92
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,51.0,68.0,0.0,0.0,0.0,-3.08,-15.99,-0.43,66.06,-7.82,33.92
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,75.0,9.0,0.0,0.0,0.0,-1.96,-15.99,-13.05,11.99,-308.2,129.88
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,74.0,16.0,0.0,0.0,0.0,-5.73,-15.99,2.25,124.97,-304.07,-57.13
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,51.0,45.0,0.0,51.0,0.0,-6.65,-9.8,-8.09,33.92,-299.8,-289.68
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,34.0,74.0,0.0,55.0,0.0,-5.11,-8.54,-5.63,33.92,-280.27,-33.85
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,34.0,0.0,0.0,44.0,1.0,-3.23,1.4,8.88,33.92,249.64,-33.85
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,32.0,0.0,5.0,7.0,0.0,-4.06,8.88,8.53,-231.95,82.04,-33.85
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,33.0,0.0,0.0,0.0,0.0,-15.59,16.0,-7.03,-197.42,241.61,52.39
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,33.0,0.0,0.0,0.0,0.0,0.38,14.98,12.86,155.02,-292.02,299.47
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,37.0,0.0,0.0,0.0,1.0,-4.54,15.3,8.86,-325.41,-201.04,60.79
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,37.0,0.0,0.0,0.0,0.0,-5.56,13.28,-4.71,192.62,124.02,88.1
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,38.0,0.0,0.0,0.0,0.0,-4.48,10.26,12.89,67.26,142.88,-209.13
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,40.0,0.0,0.0,0.0,0.0,-6.14,4.69,0.17,-33.85,-307.95,33.92
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,31.0,0.0,0.0,1.0,0.0,-5.52,-1.03,1.63,-33.85,105.26,33.92
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,102.0,0.0,0.0,11.0,0.0,-6.52,-7.32,4.97,-33.85,297.94,33.92
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,68.0,38.0,0.0,0.0,0.0,-6.37,-15.99,-4.36,-198.09,251.03,-289.51
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,43.0,0.0,0.0,0.0,0.0,-10.56,-15.99,-0.77,214.47,-74.86,-46.87
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,61.0,0.0,0.0,0.0,0.0,-5.17,-11.18,-2.74,33.92,244.68,51.02
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,69.0,0.0,0.0,44.0,0.0,-6.46,-8.69,-4.71,33.92,-104.12,-33.85
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,44.0,0.0,0.0,34.0,0.0,-6.44,-0.14,1.92,33.92,-34.94,-33.85
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,38.0,0.0,0.0,0.0,0.0,-4.51,4.45,0.85,33.92,-133.93,-33.85
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,39.0,0.0,0.0,0.0,0.0,-3.49,16.0,8.5,33.92,53.52,-33.85
1.0,33.0,0.0,79.0,0.0,-0.7,0.72,-0.2,-2.99,-1.64,-1.4,39.0,0.0,0.0,0.0,0.0,-9.06,-0.84,-6.69,-76.75,-278.13,125.95
