L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
178.0,13.0,0.0,43.0,0.0,-0.62,0.73,-0.23,-1.28,1.46,-1.52,0.0,22.0,0.0,0.0,0.0,-3.83,-6.53,-6.95,47.6,99.18,-65.55
190.0,16.0,0.0,44.0,0.0,-0.64,0.75,-0.25,-0.42,-2.92,3.84,0.0,23.0,0.0,0.0,0.0,-3.86,-6.27,-7.22,48.46,193.23,-131.22
178.0,13.0,0.0,34.0,0.0,-0.64,0.74,-0.23,0.61,2.25,-1.7,0.0,22.0,0.0,0.0,0.0,-4.21,-6.32,-7.97,22.7,314.51,-194.51
186.0,15.0,0.0,40.0,0.0,-0.64,0.71,-0.21,-2.92,-2.8,-7.56,0.0,22.0,0.0,0.0,0.0,-5.67,-6.4,-8.74,258.11,-249.54,55.05
190.0,13.0,0.0,43.0,0.0,-0.63,0.76,-0.25,-1.77,-5.06,-1.7,0.0,23.0,0.0,0.0,0.0,-5.03,-6.73,-8.78,-262.48,-238.62,-278.25
174.0,16.0,0.0,29.0,0.0,-0.6,0.72,-0.34,-3.54,8.11,-1.52,0.0,59.0,0.0,0.0,0.0,-4.47,-7.7,-9.77,-53.56,-81.51,310.15
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,0.0,53.0,0.0,0.0,0.0,-5.18,-7.97,-9.61,137.36,80.23,229.77
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,0.0,15.0,0.0,0.0,0.0,-4.23,-7.35,-9.83,-305.48,186.74,147.49
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,0.0,0.0,0.0,0.0,0.0,-4.7,-7.38,-9.47,163.15,229.46,-47.94
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,0.0,0.0,0.0,0.0,0.0,-4.65,-6.71,-9.09,-59.16,-307.86,-3.57
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,0.0,0.0,0.0,0.0,0.0,-3.72,-5.75,-9.06,33.92,-212.82,58.69
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,3.0,0.0,0.0,0.0,0.0,-4.33,-6.28,-7.41,33.92,-173.76,73.88
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,4.0,0.0,0.0,0.0,0.0,-1.85,-3.31,-6.52,33.92,-116.76,247.59
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,16.0,0.0,0.0,0.0,0.0,-5.0,-2.61,-5.13,33.92,114.57,-299.86
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,21.0,0.0,0.0,0.0,0.0,-2.99,-2.45,-1.83,33.92,260.75,-271.48
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,37.0,0.0,0.0,0.0,0.0,-3.66,-2.33,-0.97,33.92,265.39,262.3
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,39.0,0.0,0.0,0.0,0.0,-4.14,-3.01,0.56,33.92,26.19,195.77
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,27.0,23.0,0.0,0.0,0.0,-6.2,-2.36,-0.31,33.92,311.31,138.03
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,26.0,16.0,0.0,0.0,0.0,-5.75,-1.6,-0.73,33.92,162.81,10.1
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,27.0,13.0,0.0,0.0,0.0,-6.08,0.14,1.51,33.92,120.57,-1.86
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,26.0,0.0,0.0,0.0,0.0,-5.98,1.93,2.91,-0.81,-16.82,244.35
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,26.0,0.0,0.0,0.0,1.0,-5.5,1.15,1.66,275.82,-164.76,268.04
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,22.0,0.0,0.0,0.0,0.0,-5.63,2.98,2.16,-34.97,-84.99,-305.78
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,28.0,0.0,0.0,0.0,0.0,-5.01,0.9,5.29,-215.61,29.11,205.56
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,39.0,0.0,0.0,0.0,0.0,-8.6,11.4,4.94,-90.41,210.32,-196.65
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,62.0,0.0,0.0,0.0,0.0,-4.38,3.86,0.25,-326.11,281.67,-76.66
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,63.0,0.0,0.0,0.0,0.0,-9.36,6.93,6.16,228.97,40.95,269.5
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,68.0,0.0,0.0,0.0,0.0,-6.63,3.25,-0.18,147.06,-146.66,-322.29
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,63.0,0.0,0.0,0.0,0.0,-8.15,7.67,2.3,-123.93,246.73,191.17
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,73.0,0.0,0.0,0.0,0.0,-5.28,4.61,2.99,58.14,93.6,-238.91
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,70.0,0.0,0.0,0.0,0.0,-7.05,-0.36,-0.83,-34.55,60.82,-192.59
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,85.0,1.0,0.0,0.0,0.0,-7.09,-2.76,-1.17,-179.88,-177.09,-236.17
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,27.0,14.0,0.0,0.0,0.0,-5.39,-5.13,-4.83,278.99,-112.4,-315.69
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,26.0,14.0,0.0,0.0,0.0,-5.34,-6.36,-1.57,68.21,276.42,-252.86
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,26.0,0.0,0.0,0.0,0.0,-5.61,-11.89,-9.33,134.19,274.63,-207.55
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,26.0,0.0,0.0,0.0,0.0,-4.98,-12.19,-1.96,148.98,0.67,14.37
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,28.0,21.0,0.0,0.0,0.0,-6.24,-6.95,-3.79,-97.22,-313.45,-219.33
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,31.0,21.0,0.0,0.0,0.0,-6.04,-5.66,-5.77,-273.52,-120.3,265.1
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,31.0,14.0,0.0,0.0,0.0,-7.45,0.6,4.07,246.04,60.12,109.7
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,31.0,6.0,0.0,0.0,0.0,-6.03,2.99,1.25,-60.6,143.34,-30.68
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,39.0,0.0,0.0,0.0,0.0,-7.41,8.3,-0.96,109.81,-43.3,283.16
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,69.0,0.0,0.0,0.0,0.0,-8.73,6.94,4.2,-47.39,-49.9,227.84
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,78.0,0.0,0.0,0.0,0.0,-5.14,8.47,1.46,112.73,210.57,-313.81
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,66.0,0.0,0.0,0.0,0.0,-8.98,9.83,3.5,16.35,-196.2,95.88
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,69.0,0.0,0.0,0.0,0.0,-6.66,6.91,4.26,62.5,45.04,290.64
173.0,12.0,0.0,25.0,0.0,-0.63,0.72,-0.18,-2.31,-1.7,-2.86,70.0,0.0,0.0,0.0,0.0,-6.52,7.83,3.21,313.81,145.69,188.57
