L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,0.0,0.0,12.0,0.0,-0.04,0.69,-0.73,-1.28,0.54,-1.28,180.0,3.0,0.0,0.0,0.0,0.32,-2.56,-7.78,-74.09,58.71,49.31
0.0,0.0,0.0,17.0,0.0,-0.03,0.68,-0.74,0.85,-5.18,5.12,151.0,4.0,0.0,0.0,0.0,0.18,-2.77,-7.93,-163.81,122.13,27.83
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,120.0,4.0,0.0,0.0,0.0,-0.1,-2.91,-7.66,-175.9,125.73,24.04
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,10.0,5.0,0.0,0.0,0.0,-0.09,-3.1,-7.24,-94.6,70.12,-16.05
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,5.0,0.0,0.0,0.0,0.0,-3.25,-7.97,0.18,46.14,-26.24
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,9.0,0.0,0.0,0.0,0.31,-3.82,-8.64,-190.06,150.57,-98.93
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,4.0,0.0,0.0,0.0,0.5,-3.83,-9.58,74.86,-268.22,-201.84
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,7.0,0.0,0.0,0.0,-1.07,-5.73,-9.05,281.49,-72.72,244.54
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,2.0,0.0,0.0,0.0,-0.73,-7.17,-10.29,143.43,-23.83,145.9
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,2.0,0.0,0.0,0.0,-0.82,-8.46,-10.36,-231.78,44.83,-21.03
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,0.0,13.0,0.0,0.0,-1.54,-8.39,-10.03,-145.29,250.46,-205.66
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,15.0,14.0,0.0,0.0,-1.84,-7.2,-9.03,248.84,-271.85,240.11
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,20.0,36.0,0.0,0.0,-2.66,-7.49,-7.84,94.6,-264.4,-58.42
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,20.0,105.0,0.0,0.0,-3.31,-7.6,-6.53,217.4,226.65,-251.65
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,23.0,112.0,0.0,0.0,-4.12,-6.32,-6.61,252.86,156.04,255.88
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,19.0,113.0,0.0,0.0,-4.05,-6.58,-5.28,-280.06,3.2,276.27
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,18.0,109.0,0.0,0.0,-4.21,-6.82,-4.81,-26.15,42.21,-256.41
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,23.0,101.0,0.0,1.0,-2.88,-5.49,-3.45,-87.98,-66.13,-286.99
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,25.0,99.0,0.0,0.0,-4.16,-5.16,-3.65,-185.39,-144.07,222.37
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,29.0,93.0,0.0,0.0,-4.45,-4.32,-3.1,-278.9,-306.73,245.2
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,34.0,91.0,0.0,0.0,-4.0,-4.08,-2.25,-273.28,240.35,251.0
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,36.0,29.0,0.0,0.0,-3.73,-3.23,-2.37,-258.33,184.32,265.95
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,36.0,14.0,0.0,0.0,-4.09,-2.35,-2.37,306.45,92.1,299.09
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,40.0,0.0,0.0,0.0,-4.34,-1.86,-2.51,-277.01,15.56,-307.26
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,39.0,0.0,0.0,0.0,-4.69,-1.86,-2.47,-138.58,-93.81,-75.08
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,36.0,0.0,0.0,0.0,-4.17,-0.91,-2.74,-87.37,-171.26,-5.01
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,36.0,0.0,0.0,0.0,-4.38,-0.4,-3.4,-98.91,-157.34,67.99
0.0,0.0,0.0,15.0,0.0,-0.01,0.7,-0.74,-1.22,-2.31,-0.48,0.0,35.0,53.0,0.0,0.0,-4.55,0.16,-3.19,-136.75,-195.86,202.51
