L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
289.0,0.0,0.0,102.0,0.0,-0.73,0.64,-0.18,-4.15,0.36,-2.44,0.0,45.0,0.0,0.0,0.0,-6.47,-7.62,-3.89,-239.62,279.35,-20.9
298.0,0.0,0.0,104.0,0.0,-0.8,0.67,-0.16,-3.11,0.3,2.8,0.0,67.0,0.0,0.0,0.0,-6.31,-6.95,-4.18,-141.6,208.67,-144.87
291.0,0.0,0.0,118.0,0.0,-0.8,0.66,-0.18,-5.49,-3.66,9.7,9.0,53.0,0.0,0.0,0.0,-6.03,-7.01,-3.91,-197.08,107.72,-219.64
291.0,0.0,0.0,87.0,0.0,-0.72,0.57,-0.22,-5.06,8.3,14.28,15.0,47.0,0.0,0.0,0.0,-6.33,-6.09,-3.34,-298.58,91.85,-304.41
298.0,0.0,0.0,100.0,0.0,-0.72,0.57,-0.2,-7.14,10.92,7.87,16.0,0.0,0.0,0.0,0.0,-6.14,-5.68,-2.89,141.45,187.25,226.74
299.0,0.0,0.0,97.0,0.0,-0.73,0.57,-0.15,-2.07,9.58,2.19,14.0,0.0,0.0,3.0,0.0,-6.41,-5.17,-2.75,-41.35,200.19,162.53
299.0,0.0,0.0,97.0,0.0,-0.8,0.58,-0.16,3.11,-1.03,-6.16,15.0,0.0,0.0,11.0,0.0,-6.22,-4.61,-2.6,-188.63,227.84,101.92
299.0,0.0,0.0,101.0,0.0,-0.76,0.62,-0.18,2.56,1.7,-1.15,25.0,0.0,0.0,17.0,0.0,-6.05,-4.65,-2.14,-277.13,215.2,53.16
299.0,0.0,0.0,101.0,0.0,-0.76,0.62,-0.18,2.56,1.7,-1.15,25.0,0.0,0.0,22.0,0.0,-6.15,-4.3,-2.09,-101.23,33.93,59.08
299.0,0.0,0.0,101.0,0.0,-0.76,0.62,-0.18,2.56,1.7,-1.15,26.0,0.0,0.0,26.0,0.0,-5.79,-3.0,-1.92,-10.41,-53.52,56.57
299.0,0.0,0.0,101.0,0.0,-0.76,0.62,-0.18,2.56,1.7,-1.15,24.0,0.0,0.0,30.0,0.0,-2.58,-0.47,-1.99,-163.06,-105.89,-9.22
299.0,0.0,0.0,101.0,0.0,-0.76,0.62,-0.18,2.56,1.7,-1.15,20.0,0.0,0.0,30.0,0.0,-5.75,-1.23,-1.83,-81.76,-57.49,192.62
299.0,0.0,0.0,101.0,0.0,-0.76,0.62,-0.18,2.56,1.7,-1.15,25.0,0.0,0.0,31.0,0.0,-5.26,-0.75,-2.21,-178.8,-50.47,309.5
299.0,0.0,0.0,101.0,0.0,-0.76,0.62,-0.18,2.56,1.7,-1.15,20.0,0.0,0.0,34.0,0.0,-5.37,-0.62,-2.51,-251.62,-64.2,-265.59
299.0,0.0,0.0,101.0,0.0,-0.76,0.62,-0.18,2.56,1.7,-1.15,20.0,0.0,0.0,31.0,0.0,-5.36,-0.29,-2.58,-308.38,-54.74,-123.57
299.0,0.0,0.0,101.0,0.0,-0.76,0.62,-0.18,2.56,1.7,-1.15,20.0,0.0,0.0,32.0,0.0,-5.95,-1.56,-2.7,302.61,-6.22,-90.42
299.0,0.0,0.0,101.0,0.0,-0.76,0.62,-0.18,2.56,1.7,-1.15,20.0,0.0,0.0,31.0,0.0,-5.43,-0.55,-2.92,-243.87,3.84,64.06
299.0,0.0,0.0,101.0,0.0,-0.76,0.62,-0.18,2.56,1.7,-1.15,21.0,0.0,0.0,30.0,0.0,-4.97,1.6,-4.02,3.81,49.62,-155.45
