L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,219.0,20.0,0.0,0.0,0.0,0.02,-3.19,-7.44,105.89,-37.84,5.67
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,88.0,19.0,0.0,0.0,0.0,0.13,-3.0,-7.49,70.98,-24.71,1.4
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,6.0,19.0,0.0,0.0,0.0,0.1,-3.07,-7.55,21.05,6.16,-9.33
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,19.0,0.0,0.0,0.0,0.09,-3.04,-7.49,67.5,5.67,2.07
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,42.0,0.0,0.0,1.0,0.3,-2.82,-7.49,-1.28,-0.73,-4.33
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,42.0,0.0,0.0,0.0,0.23,-2.89,-7.5,81.48,-1.15,-2.01
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,45.0,0.0,0.0,0.0,0.27,-2.68,-7.49,0.0,21.78,-2.5
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,46.0,0.0,0.0,0.0,0.23,-2.86,-7.46,54.13,-4.08,1.15
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,51.0,0.0,0.0,0.0,0.2,-2.83,-7.44,47.79,-12.14,24.47
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,57.0,0.0,0.0,0.0,0.3,-2.86,-7.65,-63.84,32.4,0.54
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,57.0,0.0,0.0,0.0,0.19,-3.0,-7.65,-10.86,26.18,5.92
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,61.0,0.0,0.0,0.0,0.27,-2.91,-7.52,35.4,14.16,10.55
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,93.0,0.0,0.0,0.0,0.25,-2.75,-7.54,-13.3,30.88,-3.84
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,69.0,0.0,0.0,0.0,0.33,-3.37,-7.89,-27.58,98.44,-37.23
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,68.0,0.0,0.0,0.0,0.42,-3.43,-7.99,-68.78,147.39,-69.64
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,67.0,0.0,0.0,0.0,0.33,-3.51,-8.47,-117.24,216.18,-103.33
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,62.0,0.0,0.0,0.0,0.35,-4.33,-8.96,-189.51,307.73,-157.04
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,8.0,0.0,0.0,1.0,0.43,-4.96,-9.22,-193.23,-246.25,-213.56
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,2.0,0.0,0.0,0.0,0.05,-4.73,-9.5,-244.56,-107.82,-307.31
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,3.0,0.0,0.0,0.0,-0.3,-4.88,-9.22,213.23,-25.36,249.79
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,3.0,0.0,0.0,0.0,-1.05,-5.59,-9.31,38.67,65.89,168.43
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,0.0,0.0,0.0,0.0,-1.39,-6.37,-8.52,-147.67,151.28,34.82
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,25.0,0.0,0.0,0.0,-1.78,-6.62,-8.5,-208.16,229.16,-112.09
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,19.0,0.0,0.0,0.0,-2.45,-6.49,-7.78,257.08,277.62,-295.62
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,19.0,0.0,0.0,0.0,-2.78,-7.16,-6.94,226.68,164.64,145.75
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,15.0,0.0,0.0,0.0,-2.98,-7.07,-6.23,-312.77,-6.74,-12.4
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,24.0,13.0,0.0,0.0,-3.62,-7.61,-5.93,-129.24,-144.99,-180.06
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,29.0,13.0,0.0,0.0,-3.8,-7.04,-1.99,50.93,-230.87,-167.67
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,52.0,14.0,0.0,0.0,-4.44,-6.83,-5.28,210.42,-86.46,-75.81
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,63.0,14.0,0.0,0.0,-3.45,-5.02,-4.49,-242.46,-105.01,-229.31
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,57.0,14.0,0.0,0.0,-4.7,-4.6,-4.17,154.78,-235.93,227.93
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,51.0,51.0,0.0,0.0,-4.22,-4.56,-3.75,91.12,-312.47,227.25
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,47.0,130.0,0.0,0.0,-4.5,-4.09,-3.72,207.51,196.83,233.17
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,24.0,169.0,0.0,0.0,-4.2,-3.29,-3.59,173.21,91.97,278.58
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,4.0,183.0,0.0,0.0,-4.37,-2.75,-3.66,76.72,26.42,281.94
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,8.0,200.0,0.0,0.0,-4.3,-2.81,-3.87,1.52,25.2,-320.01
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,0.0,35.0,208.0,0.0,0.0,-4.71,-2.56,-3.77,223.08,-80.2,-248.54
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,47.0,31.0,206.0,0.0,0.0,-4.69,-2.19,-3.86,-300.14,-203.97,-132.76
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,73.0,29.0,198.0,0.0,0.0,-4.08,-1.3,-3.89,-298.92,-232.91,13.06
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,99.0,34.0,194.0,0.0,0.0,-4.18,-1.1,-4.66,-175.45,-259.33,93.26
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,127.0,31.0,199.0,0.0,0.0,-4.26,-0.51,-4.57,-100.74,-259.09,265.38
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,139.0,26.0,199.0,0.0,0.0,-4.43,-0.28,-4.59,-1.31,-228.51,-243.87
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,161.0,19.0,193.0,0.0,0.0,-4.64,-0.52,-4.52,62.29,-233.39,-77.06
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,169.0,25.0,193.0,0.0,0.0,-5.16,-0.65,-4.36,146.76,-213.25,43.37
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,177.0,30.0,190.0,0.0,0.0,-5.66,-0.83,-4.32,169.59,-191.1,139.43
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,183.0,34.0,185.0,0.0,0.0,-5.99,-1.28,-4.16,213.17,-170.59,222.81
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,195.0,37.0,192.0,0.0,0.0,-6.41,-1.76,-4.46,-309.57,-213.13,301.42
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,205.0,0.0,215.0,0.0,0.0,-6.0,-1.33,-5.04,-207.51,-229.91,-270.81
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,207.0,0.0,199.0,0.0,0.0,-5.51,-0.52,-5.01,-219.72,-187.13,-204.95
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,209.0,0.0,207.0,0.0,0.0,-5.64,0.01,-6.1,-189.81,-88.92,-93.75
0.0,104.0,0.0,20.0,0.0,0.02,0.72,-0.69,-1.89,0.3,-1.46,212.0,0.0,216.0,0.0,0.0,-6.0,-0.54,-5.42,-54.93,-77.45,-15.62
