L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,0.0,0.0,0.0,0.0,-0.64,0.73,-0.22,-1.34,2.07,0.3,0.0,22.0,0.0,0.0,0.0,-2.97,-3.83,-6.32,-25.93,29.11,0.73
0.0,0.0,0.0,0.0,0.0,-0.65,0.75,-0.2,0.79,-6.46,-4.94,0.0,20.0,0.0,0.0,0.0,-3.82,-4.27,-6.7,-134.09,104.0,-59.14
0.0,0.0,0.0,0.0,0.0,-0.63,0.74,-0.21,-4.21,6.71,-0.12,0.0,21.0,0.0,0.0,0.0,-4.11,-4.56,-6.92,-217.46,153.62,-130.31
0.0,0.0,0.0,0.0,0.0,-0.63,0.74,-0.2,-0.48,-4.21,-2.13,0.0,21.0,0.0,0.0,0.0,-4.57,-4.97,-7.31,-200.07,182.06,-218.26
0.0,0.0,0.0,0.0,0.0,-0.65,0.75,-0.21,-4.51,-1.4,-7.75,0.0,20.0,0.0,0.0,0.0,-4.89,-5.02,-7.7,-138.67,168.27,-291.62
0.0,0.0,0.0,0.0,0.0,-0.63,0.75,-0.21,-7.75,-0.06,-0.42,0.0,20.0,0.0,0.0,0.0,-5.13,-4.81,-7.79,-62.98,182.86,257.23
0.0,0.0,0.0,0.0,0.0,-0.64,0.7,-0.19,4.08,0.48,0.91,0.0,20.0,0.0,0.0,0.0,-5.99,-4.98,-6.95,-20.75,202.51,119.96
0.0,0.0,0.0,0.0,0.0,-0.67,0.74,-0.19,3.96,-6.71,-4.51,0.0,21.0,0.0,0.0,0.0,-5.12,-4.46,-7.17,21.97,299.37,-18.59
0.0,0.0,0.0,0.0,0.0,-0.65,0.8,-0.22,-0.3,-10.92,2.19,0.0,22.0,0.0,0.0,0.0,-5.41,-5.34,-6.71,-6.4,308.65,-161.1
0.0,0.0,0.0,0.0,0.0,-0.59,0.71,-0.22,0.3,4.51,8.48,0.0,22.0,0.0,0.0,0.0,-5.65,-5.33,-6.31,-101.98,277.7,-301.24
0.0,0.0,0.0,0.0,0.0,-0.63,0.69,-0.17,1.03,5.06,1.77,0.0,21.0,0.0,0.0,0.0,-5.6,-5.32,-6.15,-132.44,249.87,254.69
0.0,0.0,0.0,0.0,0.0,-0.63,0.74,-0.17,-0.3,-1.03,-4.63,0.0,20.0,0.0,0.0,0.0,-5.28,-5.58,-5.71,-128.41,202.08,190.91
0.0,0.0,0.0,0.0,0.0,-0.64,0.76,-0.21,1.03,5.98,1.46,0.0,20.0,0.0,0.0,0.0,-4.04,-5.09,-5.61,-145.26,262.93,118.46
0.0,0.0,0.0,0.0,0.0,-0.64,0.72,-0.17,-3.72,5.98,-3.72,0.0,20.0,0.0,0.0,0.0,-5.1,-5.22,-4.91,-201.59,-309.97,-33.57
0.0,0.0,0.0,0.0,0.0,-0.67,0.72,-0.16,-7.38,-2.68,-9.46,0.0,16.0,0.0,0.0,0.0,-5.26,-4.59,-5.45,-246.76,-207.92,-141.97
0.0,0.0,0.0,0.0,0.0,-0.66,0.78,-0.17,-5.85,-4.21,-4.39,0.0,16.0,0.0,0.0,0.0,-5.25,-3.36,-5.18,-263.3,-123.87,-227.06
0.0,0.0,0.0,0.0,0.0,-0.65,0.74,-0.17,-2.25,-2.5,1.03,0.0,15.0,0.0,0.0,0.0,-4.75,-2.25,-4.78,283.42,-81.82,-212.47
0.0,0.0,0.0,0.0,0.0,-0.61,0.74,-0.23,-5.73,6.65,-4.57,0.0,15.0,0.0,0.0,0.0,-5.76,-2.58,-3.77,-306.82,-8.39,-182.38
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,16.0,0.0,0.0,0.0,-4.18,-0.71,-3.38,308.2,-121.0,-81.98
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,10.0,0.0,0.0,0.0,-5.44,-1.42,-3.54,-120.54,-260.22,10.68
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,15.0,0.0,0.0,0.0,-4.18,2.41,-4.1,303.92,192.44,-14.78
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,14.0,0.0,0.0,0.0,-4.74,1.23,-2.36,-286.1,216.0,229.24
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,11.0,0.0,0.0,0.0,-4.85,1.36,-3.55,-326.32,221.31,-138.82
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,11.0,0.0,0.0,0.0,-5.46,-0.71,-3.85,-76.26,298.33,66.38
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,9.0,0.0,0.0,0.0,-5.77,0.15,-3.77,-152.98,119.87,-71.81
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,5.0,0.0,0.0,0.0,-6.24,-2.09,-4.43,131.68,80.56,-94.94
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,9.0,0.0,0.0,0.0,-8.75,0.49,-4.0,118.19,138.91,120.82
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,3.0,0.0,0.0,0.0,-10.91,-0.49,-3.41,-20.05,20.93,-31.65
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,0.0,0.0,0.0,0.0,-7.71,-1.22,-3.93,0.88,112.6,11.75
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,0.0,0.0,0.0,0.0,-5.48,-1.91,-4.91,217.93,99.3,97.2
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,0.0,0.0,0.0,0.0,-7.29,-0.03,-4.61,136.99,99.18,-26.03
0.0,0.0,0.0,0.0,0.0,-0.68,0.74,-0.16,1.22,-4.69,-0.06,0.0,4.0,0.0,0.0,0.0,-6.72,-0.36,-4.19,250.7,-10.25,-174.29
