L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,228.0,0.0,109.0,0.0,0.07,0.53,-0.84,-1.09,-0.97,-1.4,85.0,20.0,0.0,0.0,0.0,0.32,-2.28,-7.96,-114.86,-17.08,-82.27
0.0,221.0,0.0,82.0,0.0,0.1,0.54,-0.83,0.3,2.56,-6.95,92.0,21.0,0.0,0.0,0.0,0.15,-2.73,-7.58,-206.66,-19.28,-154.23
0.0,220.0,0.0,98.0,0.0,0.07,0.56,-0.83,3.05,-3.84,-4.15,68.0,24.0,0.0,0.0,0.0,0.23,-2.82,-7.72,-204.95,-2.68,-250.61
0.0,228.0,0.0,100.0,0.0,0.1,0.58,-0.88,2.07,-1.09,1.28,56.0,25.0,0.0,0.0,0.0,0.26,-3.13,-7.98,-168.27,-32.22,-294.73
0.0,221.0,0.0,109.0,0.0,0.09,0.59,-0.87,1.77,4.33,4.76,31.0,24.0,0.0,0.0,0.0,0.24,-3.4,-8.44,-291.62,-12.93,287.63
0.0,228.0,0.0,112.0,0.0,0.08,0.58,-0.84,-4.21,4.94,4.15,42.0,24.0,0.0,0.0,0.0,0.51,-3.88,-8.49,96.65,46.08,139.13
0.0,220.0,0.0,93.0,0.0,0.05,0.56,-0.83,2.5,3.35,2.56,49.0,21.0,0.0,0.0,0.0,-0.06,-4.69,-8.15,-106.78,122.68,-2.35
0.0,220.0,0.0,82.0,0.0,0.06,0.59,-0.83,-5.0,2.8,1.89,41.0,19.0,0.0,0.0,0.0,-0.48,-5.15,-8.13,-262.6,94.97,-87.86
0.0,219.0,0.0,97.0,0.0,0.07,0.54,-0.82,-3.72,-3.17,1.58,43.0,15.0,0.0,0.0,0.0,-0.59,-5.88,-8.12,-221.04,39.85,-278.53
0.0,217.0,0.0,98.0,0.0,0.12,0.47,-0.83,-0.48,0.85,-6.34,49.0,19.0,0.0,0.0,0.0,-0.43,-6.31,-7.53,-285.8,10.31,272.09
0.0,217.0,0.0,97.0,0.0,0.1,0.47,-0.82,-5.18,-5.98,-10.8,49.0,15.0,0.0,0.0,0.0,-0.65,-6.06,-7.62,-227.81,54.68,98.57
0.0,217.0,0.0,97.0,0.0,0.09,0.49,-0.86,-2.31,-8.11,-15.86,55.0,14.0,0.0,0.0,0.0,-0.68,-6.21,-6.86,281.55,129.27,31.06
0.0,216.0,0.0,98.0,0.0,0.09,0.56,-0.84,0.54,-5.0,-10.13,61.0,14.0,0.0,0.0,0.0,-1.41,-6.44,-6.83,233.76,109.37,-116.52
0.0,216.0,0.0,98.0,0.0,0.12,0.6,-0.88,1.46,-1.7,-2.25,80.0,13.0,0.0,0.0,0.0,-1.5,-6.45,-6.39,-168.85,-35.76,-172.31
0.0,219.0,0.0,97.0,0.0,0.12,0.58,-0.88,0.67,3.47,2.13,60.0,10.0,0.0,0.0,0.0,-1.4,-6.42,-6.19,-125.15,-205.81,-67.82
0.0,219.0,0.0,95.0,0.0,0.07,0.57,-0.83,-5.06,4.94,1.77,51.0,10.0,0.0,0.0,0.0,-1.34,-5.98,-6.04,-1.86,-276.36,-151.07
0.0,219.0,0.0,95.0,0.0,0.08,0.51,-0.8,-4.51,-0.79,-0.91,56.0,14.0,0.0,0.0,0.0,-1.53,-5.45,-5.59,-83.34,-303.28,-150.76
0.0,219.0,0.0,98.0,0.0,0.09,0.53,-0.84,-3.96,-5.85,-1.4,56.0,9.0,0.0,0.0,0.0,-1.85,-5.08,-5.21,-249.24,-287.35,-164.8
