L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,0.0,0.0,0.0,0.0,-0.74,0.65,-0.17,-2.68,0.18,-3.11,0.0,0.0,0.0,0.0,0.0,-3.52,-4.52,-6.57,31.61,18.98,-107.72
0.0,0.0,0.0,62.0,0.0,-0.68,0.64,-0.19,-11.41,13.0,-7.69,0.0,0.0,0.0,0.0,0.0,-3.46,-4.58,-6.29,-13.91,-36.13,-131.28
0.0,0.0,0.0,61.0,0.0,-0.72,0.67,-0.16,-13.97,16.78,-13.06,0.0,0.0,0.0,0.0,0.0,-3.65,-4.51,-6.37,-65.67,40.89,-205.13
0.0,0.0,0.0,0.0,0.0,-0.65,0.64,-0.16,-0.12,30.51,-17.15,0.0,0.0,0.0,0.0,0.0,-3.87,-4.8,-6.31,-144.83,83.43,-246.03
0.0,0.0,0.0,0.0,0.0,-0.74,0.75,-0.09,-6.04,17.39,-14.03,0.0,0.0,0.0,0.0,0.0,-4.02,-5.19,-6.46,-275.26,91.0,-320.12
0.0,0.0,0.0,0.0,0.0,-0.78,0.65,-0.06,4.33,6.89,-9.7,0.0,0.0,0.0,0.0,0.0,-4.38,-5.79,-6.59,222.75,152.22,245.33
0.0,0.0,0.0,0.0,0.0,-0.84,0.74,-0.04,0.3,-5.85,-9.09,0.0,0.0,0.0,0.0,0.0,-5.06,-6.49,-6.48,17.36,228.21,98.3
0.0,0.0,0.0,0.0,0.0,-0.81,0.73,-0.07,-2.92,-13.97,-2.25,0.0,0.0,0.0,0.0,0.0,-5.77,-6.98,-6.46,-159.76,281.55,-164.58
0.0,0.0,0.0,0.0,0.0,-0.77,0.7,-0.08,4.45,-7.44,4.94,0.0,0.0,0.0,0.0,0.0,-6.66,-7.18,-5.52,-218.48,129.82,288.45
0.0,0.0,0.0,0.0,0.0,-0.7,0.78,-0.24,-13.36,-1.4,2.13,0.0,0.0,0.0,0.0,0.0,-6.92,-7.18,-5.73,106.05,-20.81,166.5
0.0,0.0,0.0,0.0,0.0,-0.67,0.7,-0.25,-19.1,12.2,-0.12,0.0,0.0,0.0,0.0,0.0,-6.91,-6.36,-4.94,220.92,-219.66,28.99
0.0,0.0,0.0,0.0,0.0,-0.65,0.64,-0.19,-22.09,-0.91,-6.59,0.0,0.0,0.0,0.0,0.0,-6.3,-5.82,-4.39,213.29,313.2,-116.64
0.0,0.0,0.0,0.0,0.0,-0.7,0.6,-0.1,-8.48,13.36,-8.91,0.0,0.0,0.0,0.0,0.0,-6.35,-7.15,-4.79,274.51,298.55,-238.77
0.0,0.0,0.0,0.0,0.0,-0.81,0.66,0.0,1.77,-0.48,-9.15,0.0,0.0,0.0,0.0,0.0,-6.4,-4.28,-4.47,255.4,242.52,-243.78
0.0,0.0,0.0,0.0,0.0,-0.83,0.7,0.02,11.47,-11.53,-5.73,0.0,0.0,0.0,0.0,0.0,-4.92,-3.19,-3.24,112.76,114.35,-260.99
0.0,0.0,0.0,0.0,0.0,-0.81,0.72,0.0,16.29,-23.25,-0.24,3.0,0.0,0.0,0.0,0.0,-4.87,-2.16,-2.81,125.95,82.06,-194.34
0.0,0.0,0.0,0.0,0.0,-0.78,0.73,-0.06,24.96,-23.86,7.93,3.0,0.0,0.0,0.0,0.0,-4.61,-0.86,-2.57,43.24,47.45,-55.85
0.0,0.0,0.0,0.0,0.0,-0.72,0.68,-0.16,24.23,-21.3,13.3,7.0,0.0,0.0,0.0,0.0,-4.35,-0.54,-2.22,-18.34,-67.72,34.48
0.0,0.0,0.0,0.0,0.0,-0.64,0.61,-0.21,22.33,-11.53,5.06,8.0,0.0,0.0,0.0,0.0,-3.61,0.06,-2.36,17.49,-149.51,163.26
0.0,0.0,0.0,0.0,0.0,-0.6,0.6,-0.2,38.33,3.05,-1.64,7.0,0.0,0.0,0.0,0.0,-2.91,0.51,-2.48,-27.13,-126.25,-285.06
0.0,0.0,0.0,0.0,0.0,-0.61,0.67,-0.16,60.97,27.89,-1.22,3.0,0.0,0.0,7.0,0.0,-2.29,1.18,-2.72,-150.42,-90.61,-60.15
0.0,0.0,0.0,0.0,0.0,-0.64,0.77,-0.09,69.45,47.66,1.89,1.0,0.0,0.0,10.0,0.0,-1.52,1.12,-2.86,-252.29,-78.34,157.87
0.0,0.0,0.0,0.0,0.0,-0.72,0.81,-0.06,50.41,38.57,3.6,2.0,0.0,0.0,7.0,0.0,-0.56,0.31,-3.52,265.44,-63.69,-252.07
0.0,0.0,0.0,0.0,0.0,-0.76,0.76,-0.06,15.5,7.38,-1.95,4.0,0.0,0.0,10.0,0.0,0.44,-1.66,-4.92,-225.86,-162.14,108.27
0.0,0.0,0.0,0.0,0.0,-0.74,0.68,-0.1,-13.73,-20.5,-9.03,0.0,38.0,0.0,13.0,0.0,0.87,-3.31,-5.74,38.67,319.33,-251.8
77.0,0.0,0.0,0.0,0.0,-0.72,0.69,-0.21,3.9,2.86,-3.54,4.0,20.0,0.0,13.0,0.0,1.22,-5.46,-6.76,-6.68,-264.92,-64.06
77.0,0.0,0.0,0.0,0.0,-0.76,0.67,-0.15,-13.79,-2.8,-6.34,3.0,66.0,0.0,12.0,0.0,1.37,-7.83,-7.64,38.06,-69.06,-56.98
76.0,0.0,0.0,0.0,0.0,-0.75,0.68,-0.06,-11.41,5.67,-0.12,1.0,73.0,0.0,15.0,0.0,0.82,-10.16,-7.74,261.57,21.45,-106.84
78.0,0.0,0.0,0.0,0.0,-0.75,0.7,-0.08,-1.22,-6.28,0.12,0.0,72.0,0.0,18.0,0.0,0.58,-9.29,-8.06,-62.25,143.65,-91.16
78.0,0.0,0.0,0.0,0.0,-0.75,0.7,-0.08,-1.22,-6.28,0.12,0.0,69.0,0.0,13.0,0.0,0.71,-7.66,-7.56,-123.35,-216.79,-181.12
78.0,0.0,0.0,0.0,0.0,-0.75,0.7,-0.08,-1.22,-6.28,0.12,0.0,73.0,0.0,0.0,0.0,0.21,-6.86,-7.56,306.12,215.08,-213.96
78.0,0.0,0.0,0.0,0.0,-0.75,0.7,-0.08,-1.22,-6.28,0.12,0.0,0.0,0.0,0.0,0.0,-0.36,-6.74,-7.63,144.87,-205.84,-181.73
78.0,0.0,0.0,0.0,0.0,-0.75,0.7,-0.08,-1.22,-6.28,0.12,0.0,0.0,0.0,0.0,0.0,-1.22,-6.9,-6.63,114.9,-161.77,-84.44
78.0,0.0,0.0,0.0,0.0,-0.75,0.7,-0.08,-1.22,-6.28,0.12,0.0,0.0,0.0,0.0,0.0,-2.6,-8.09,-7.09,-244.68,-13.95,1.43
78.0,0.0,0.0,0.0,0.0,-0.75,0.7,-0.08,-1.22,-6.28,0.12,0.0,0.0,0.0,0.0,0.0,-3.37,-8.63,-6.47,-0.79,-65.58,119.05
78.0,0.0,0.0,0.0,0.0,-0.75,0.7,-0.08,-1.22,-6.28,0.12,0.0,0.0,0.0,0.0,0.0,-4.18,-8.07,-6.76,322.63,-229.4,85.97
78.0,0.0,0.0,0.0,0.0,-0.75,0.7,-0.08,-1.22,-6.28,0.12,0.0,0.0,0.0,0.0,0.0,-4.55,-7.48,-6.78,277.89,-222.87,-17.85
78.0,0.0,0.0,0.0,0.0,-0.75,0.7,-0.08,-1.22,-6.28,0.12,0.0,0.0,0.0,0.0,0.0,-5.34,-7.25,-7.0,58.28,-19.5,-179.17
