L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,58.0,0.0,9.0,0.0,-0.7,0.7,-0.15,-3.05,0.24,-0.85,15.0,0.0,0.0,0.0,0.0,-3.89,-7.35,-5.23,18.98,74.82,-214.05
0.0,56.0,0.0,13.0,0.0,-0.68,0.69,-0.13,-2.68,1.34,-7.56,15.0,0.0,0.0,0.0,0.0,-4.52,-7.65,-5.33,-126.34,108.33,-325.62
0.0,50.0,0.0,9.0,0.0,-0.68,0.71,-0.15,-4.21,-1.22,-13.06,3.0,0.0,0.0,0.0,0.0,-5.3,-7.9,-5.04,-264.77,143.06,96.16
0.0,53.0,0.0,0.0,0.0,-0.65,0.75,-0.15,-8.6,11.16,-17.33,15.0,7.0,0.0,0.0,0.0,-6.97,-7.84,-4.62,259.49,-24.41,16.33
0.0,56.0,0.0,0.0,0.0,-0.65,0.82,-0.13,-16.54,12.75,-10.19,25.0,30.0,0.0,0.0,0.0,-6.94,-8.71,-4.15,322.97,-68.96,-139.68
0.0,52.0,0.0,0.0,0.0,-0.62,0.76,-0.14,-13.0,17.76,-1.83,33.0,45.0,0.0,0.0,0.0,-7.3,-8.71,-4.48,277.62,-130.37,273.98
0.0,50.0,0.0,0.0,0.0,-0.65,0.68,-0.1,1.95,9.76,-6.95,39.0,51.0,0.0,0.0,0.0,-8.5,-8.67,-2.55,194.61,-242.61,27.58
0.0,53.0,0.0,0.0,0.0,-0.72,0.7,-0.1,2.19,-2.31,-11.9,49.0,54.0,0.0,0.0,0.0,-7.13,-7.69,-3.16,157.87,254.85,-173.71
0.0,52.0,0.0,0.0,0.0,-0.74,0.76,-0.1,-0.3,-14.58,-12.57,40.0,21.0,0.0,0.0,0.0,-7.81,-6.82,-3.22,239.41,141.39,323.51
0.0,51.0,0.0,0.0,0.0,-0.73,0.78,-0.12,-0.12,-12.87,-5.06,44.0,9.0,0.0,0.0,0.0,-7.11,-5.98,-2.95,-258.6,-73.52,276.02
0.0,51.0,0.0,0.0,0.0,-0.71,0.77,-0.11,-1.52,-7.69,3.17,7.0,0.0,0.0,0.0,0.0,-5.82,-4.39,-2.74,-84.77,-262.3,293.42
0.0,51.0,0.0,0.0,0.0,-0.67,0.72,-0.08,2.8,2.07,6.04,0.0,0.0,0.0,0.0,0.0,-5.66,-3.08,-1.91,-22.39,262.02,292.13
0.0,50.0,0.0,0.0,0.0,-0.63,0.77,-0.15,3.29,-0.06,0.91,0.0,0.0,0.0,0.0,0.0,-4.66,-2.18,-1.83,78.36,245.17,-282.17
0.0,50.0,0.0,0.0,0.0,-0.58,0.69,-0.18,-6.22,9.46,-5.98,0.0,0.0,0.0,0.0,0.0,-3.24,-0.86,-1.98,125.3,297.54,-150.03
0.0,48.0,0.0,0.0,0.0,-0.74,0.78,-0.05,-3.29,-0.36,-7.69,0.0,0.0,0.0,0.0,0.0,-3.14,0.39,-1.82,-145.99,292.66,-94.43
0.0,51.0,0.0,0.0,0.0,-0.73,0.78,-0.06,-0.61,-1.15,0.0,0.0,0.0,0.0,0.0,0.0,-2.31,1.18,-1.81,145.84,-321.44,-43.83
0.0,51.0,0.0,0.0,0.0,-0.73,0.81,-0.05,0.54,-2.56,6.65,0.0,0.0,0.0,0.0,0.0,-1.44,0.65,-1.58,-131.07,-290.92,178.89
0.0,50.0,0.0,0.0,0.0,-0.73,0.79,-0.05,2.44,-2.31,11.84,0.0,0.0,0.0,0.0,0.0,-0.78,0.47,-1.8,-278.78,-314.73,-211.03
0.0,50.0,0.0,0.0,0.0,-0.7,0.75,-0.08,1.64,-5.06,17.08,0.0,0.0,0.0,0.0,0.0,-0.2,-0.32,-2.02,252.99,-268.22,-1.25
0.0,52.0,0.0,0.0,0.0,-0.67,0.69,-0.16,-3.41,-10.07,11.53,0.0,0.0,0.0,0.0,0.0,0.0,-1.35,-2.57,206.23,-296.97,244.23
0.0,50.0,0.0,0.0,0.0,-0.66,0.66,-0.17,-5.55,-8.3,6.4,0.0,0.0,0.0,0.0,0.0,0.55,-2.33,-3.35,-306.73,303.1,-172.79
0.0,53.0,0.0,0.0,0.0,-0.69,0.64,-0.14,-6.71,-3.11,0.73,0.0,0.0,0.0,0.0,0.0,1.08,-3.46,-4.35,-194.43,293.39,50.53
0.0,53.0,0.0,0.0,0.0,-0.69,0.64,-0.14,-6.71,-3.11,0.73,0.0,0.0,0.0,0.0,0.0,1.56,-4.87,-5.2,-171.72,267.82,242.55
0.0,53.0,0.0,0.0,0.0,-0.69,0.64,-0.14,-6.71,-3.11,0.73,0.0,0.0,0.0,0.0,0.0,1.81,-5.43,-6.25,-235.14,287.41,-307.46
0.0,53.0,0.0,0.0,0.0,-0.69,0.64,-0.14,-6.71,-3.11,0.73,0.0,0.0,0.0,0.0,0.0,1.9,-6.2,-6.87,-255.16,-151.52,-286.04
0.0,53.0,0.0,0.0,0.0,-0.69,0.64,-0.14,-6.71,-3.11,0.73,0.0,0.0,0.0,0.0,0.0,1.49,-7.64,-7.41,-149.69,131.13,-210.54
0.0,53.0,0.0,0.0,0.0,-0.69,0.64,-0.14,-6.71,-3.11,0.73,0.0,0.0,0.0,0.0,0.0,1.15,-8.49,-8.03,38.24,-180.6,-157.26
0.0,53.0,0.0,0.0,0.0,-0.69,0.64,-0.14,-6.71,-3.11,0.73,0.0,0.0,0.0,0.0,0.0,0.75,-8.81,-7.7,-292.82,-72.26,-104.16
