L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,179.0,0.0,77.0,0.0,0.03,0.6,-0.79,-1.58,0.24,-1.34,55.0,13.0,0.0,0.0,0.0,0.66,-3.03,-8.04,-14.95,17.45,-71.41
0.0,180.0,0.0,80.0,0.0,0.04,0.64,-0.74,-9.64,-0.3,-2.92,62.0,13.0,0.0,0.0,0.0,0.66,-3.15,-8.07,-58.34,67.32,-125.36
0.0,180.0,0.0,78.0,0.0,0.04,0.62,-0.71,-24.1,-6.89,-3.66,79.0,14.0,0.0,0.0,0.0,0.45,-2.93,-7.76,-125.48,113.7,-184.02
0.0,179.0,0.0,77.0,0.0,0.03,0.59,-0.72,-39.97,-14.83,-5.61,76.0,13.0,0.0,0.0,0.0,0.43,-3.16,-8.06,-184.69,97.29,-240.6
0.0,114.0,0.0,78.0,0.0,0.06,0.46,-0.85,-18.85,-15.01,-0.36,67.0,13.0,0.0,0.0,0.0,0.51,-3.76,-8.31,-290.95,64.75,-322.69
0.0,128.0,0.0,77.0,0.0,0.03,0.49,-0.89,-2.5,-5.98,-2.13,60.0,14.0,0.0,0.0,0.0,0.57,-4.29,-8.37,241.79,161.13,232.27
0.0,179.0,0.0,80.0,0.0,0.03,0.61,-0.87,-19.53,-9.64,-5.12,47.0,15.0,0.0,0.0,0.0,0.08,-4.45,-8.41,106.11,231.68,102.2
0.0,178.0,0.0,77.0,0.0,0.05,0.58,-0.85,-31.06,-14.4,-5.98,56.0,15.0,0.0,0.0,0.0,-0.3,-4.82,-8.08,-53.01,235.41,-28.84
0.0,170.0,0.0,78.0,0.0,0.07,0.54,-0.88,-23.25,-10.19,-2.38,55.0,14.0,0.0,0.0,0.0,-0.42,-5.44,-7.9,-90.24,199.4,-125.95
0.0,170.0,0.0,77.0,0.0,0.07,0.52,-0.87,-5.43,-3.41,1.09,62.0,14.0,0.0,0.0,0.0,-0.74,-5.6,-7.86,-70.28,155.94,-215.18
0.0,168.0,0.0,78.0,0.0,0.08,0.54,-0.87,6.95,0.42,3.35,60.0,15.0,0.0,0.0,0.0,-0.79,-5.5,-7.63,-61.62,124.2,301.26
0.0,170.0,0.0,80.0,0.0,0.06,0.57,-0.88,8.17,7.75,1.77,50.0,14.0,0.0,0.0,0.0,-0.95,-5.35,-7.25,-3.02,179.62,122.74
0.0,179.0,0.0,76.0,0.0,0.0,0.56,-0.83,12.26,14.28,3.6,61.0,14.0,0.0,0.0,0.0,-1.08,-5.31,-6.77,-34.21,193.9,102.23
0.0,178.0,0.0,80.0,0.0,-0.01,0.58,-0.78,-3.47,8.66,0.85,66.0,8.0,0.0,0.0,0.0,-1.44,-5.33,-6.31,-111.79,132.5,66.46
0.0,178.0,0.0,77.0,0.0,-0.01,0.52,-0.79,3.11,3.66,0.42,60.0,25.0,12.0,0.0,0.0,-1.76,-5.32,-6.17,-83.4,10.07,-70.5
0.0,181.0,0.0,77.0,0.0,0.0,0.59,-0.81,-6.89,-6.1,-1.34,47.0,26.0,13.0,0.0,0.0,-1.68,-5.57,-5.88,56.67,-230.77,-78.31
0.0,180.0,0.0,78.0,0.0,0.06,0.57,-0.81,-18.79,-7.14,-3.78,28.0,24.0,13.0,0.0,0.0,-1.4,-4.97,-5.92,143.83,315.03,38.39
0.0,178.0,0.0,78.0,0.0,0.06,0.54,-0.82,-34.79,-12.45,-5.37,36.0,29.0,15.0,0.0,0.0,-1.39,-4.35,-6.03,96.1,325.59,104.98
0.0,178.0,0.0,77.0,0.0,0.08,0.47,-0.83,-43.57,-14.03,-6.46,42.0,29.0,74.0,0.0,0.0,-1.35,-4.32,-5.93,-97.81,-286.56,119.93
0.0,169.0,0.0,77.0,0.0,0.09,0.39,-0.85,-34.11,-10.92,-9.27,60.0,35.0,104.0,0.0,0.0,-1.57,-4.76,-6.27,-126.62,-229.37,102.29
0.0,167.0,0.0,77.0,0.0,0.08,0.41,-0.86,-16.11,-5.73,-13.42,69.0,36.0,106.0,0.0,0.0,-1.62,-5.53,-6.91,-4.49,-95.82,112.73
0.0,169.0,0.0,78.0,0.0,0.05,0.51,-0.85,-8.78,-5.55,-18.67,69.0,45.0,114.0,0.0,0.0,-2.0,-4.84,-5.79,132.66,-249.2,185.05
0.0,178.0,0.0,77.0,0.0,0.07,0.6,-0.89,-15.13,-9.88,-11.35,86.0,56.0,122.0,0.0,0.0,-1.84,-4.3,-5.47,256.56,-261.1,-326.63
0.0,179.0,0.0,77.0,0.0,0.06,0.55,-0.87,-12.02,-4.69,-2.31,80.0,57.0,123.0,0.0,0.0,-1.76,-3.95,-6.15,-243.89,-308.59,-266.08
0.0,179.0,0.0,78.0,0.0,0.06,0.51,-0.89,-2.5,-2.68,-0.54,73.0,67.0,124.0,0.0,0.0,-1.64,-3.31,-6.3,-105.46,-316.83,-157.81
0.0,179.0,0.0,78.0,0.0,0.06,0.55,-0.91,1.28,3.11,0.91,87.0,68.0,124.0,0.0,0.0,-1.47,-2.19,-5.91,-93.62,-281.37,-36.41
0.0,172.0,0.0,80.0,0.0,0.06,0.53,-0.9,2.38,10.19,1.64,79.0,77.0,129.0,0.0,0.0,-1.57,-1.86,-6.11,-9.64,-210.75,94.7
0.0,128.0,0.0,77.0,0.0,0.02,0.54,-0.85,3.66,9.94,7.08,88.0,78.0,128.0,0.0,0.0,-1.8,-1.78,-5.99,0.97,-216.91,260.28
0.0,181.0,0.0,78.0,0.0,0.0,0.5,-0.8,-0.12,4.51,3.66,86.0,78.0,124.0,0.0,0.0,-1.83,-2.07,-5.94,14.46,-235.96,-265.19
0.0,184.0,0.0,77.0,0.0,0.0,0.49,-0.81,3.72,0.48,-1.83,88.0,84.0,124.0,0.0,0.0,-1.94,-2.34,-5.73,22.7,-214.17,-150.57
0.0,180.0,0.0,80.0,0.0,0.02,0.56,-0.86,-4.27,-2.74,-2.92,100.0,93.0,127.0,0.0,0.0,-2.14,-2.89,-5.67,-4.45,-183.1,-58.04
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,105.0,109.0,114.0,0.0,0.0,-2.58,-3.95,-6.05,-69.03,-156.12,-31.12
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,107.0,110.0,109.0,0.0,0.0,-2.97,-5.8,-6.48,-222.53,-87.76,-126.4
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,108.0,110.0,109.0,0.0,0.0,-3.63,-7.46,-6.84,-311.15,59.08,-314.57
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,98.0,105.0,106.0,0.0,0.0,-4.92,-8.57,-6.65,-294.49,137.32,157.56
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,87.0,109.0,66.0,0.0,0.0,-5.73,-8.42,-7.48,-241.82,147.21,-28.29
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,76.0,109.0,35.0,0.0,0.0,-5.87,-7.93,-7.73,-264.4,146.24,-227.2
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,79.0,112.0,8.0,0.0,0.0,-6.3,-6.97,-7.62,-223.44,139.09,255.06
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,79.0,116.0,0.0,0.0,0.0,-6.61,-5.4,-7.4,-143.98,143.55,154.23
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,75.0,116.0,23.0,0.0,0.0,-6.44,-4.43,-6.97,-35.7,122.0,112.6
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,80.0,117.0,0.0,0.0,0.0,-5.85,-3.06,-6.45,116.14,55.6,112.85
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,67.0,120.0,0.0,0.0,0.0,-5.78,-2.25,-5.73,238.7,-21.24,201.78
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,43.0,120.0,0.0,0.0,0.0,-5.8,-1.06,-5.2,293.39,-67.74,327.45
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,56.0,121.0,0.0,0.0,0.0,-5.26,0.16,-4.76,242.79,-87.58,-219.15
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,55.0,120.0,0.0,0.0,0.0,-4.69,0.64,-4.14,202.39,-151.67,-47.52
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,42.0,120.0,0.0,0.0,0.0,-4.35,1.18,-4.04,229.49,-226.19,159.45
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,28.0,121.0,0.0,0.0,0.0,-3.75,1.37,-2.98,197.75,-291.99,-201.78
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,56.0,115.0,0.0,0.0,0.0,-3.88,3.13,-5.19,252.56,-257.05,-123.04
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,82.0,115.0,0.0,0.0,0.0,-2.03,1.14,-4.93,-22.61,-110.02,69.76
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,36.0,116.0,0.0,0.0,0.0,-0.79,2.57,-0.54,82.73,-180.72,313.29
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,109.0,0.0,0.0,0.0,-0.71,0.28,-2.91,79.93,-260.43,-215.06
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,110.0,0.0,0.0,0.0,-0.25,-1.05,-3.7,162.63,80.54,-92.5
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,114.0,0.0,0.0,0.0,0.83,-2.23,-3.73,166.29,16.39,55.45
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,12.0,114.0,0.0,0.0,0.0,1.5,-3.08,-4.59,140.23,52.22,200.16
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,17.0,109.0,0.0,0.0,0.0,2.66,-3.81,-5.09,184.91,137.91,311.31
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,22.0,110.0,0.0,0.0,0.0,2.67,-4.83,-5.62,110.26,-305.9,311.37
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,37.0,111.0,0.0,0.0,0.0,2.22,-6.31,-5.61,39.03,-64.27,219.94
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,49.0,109.0,0.0,0.0,0.0,1.82,-6.95,-5.84,208.59,18.92,226.84
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,56.0,110.0,0.0,0.0,0.0,1.18,-7.57,-6.16,-274.78,49.49,225.98
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,55.0,110.0,13.0,0.0,0.0,0.69,-8.43,-6.25,296.05,163.08,197.72
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,55.0,105.0,4.0,0.0,0.0,-0.18,-9.09,-6.33,146.09,223.08,73.46
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,60.0,103.0,0.0,0.0,0.0,-0.78,-9.76,-6.36,86.15,233.94,-63.63
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,68.0,100.0,0.0,0.0,0.0,-1.87,-10.14,-6.46,167.45,271.17,-109.04
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,67.0,99.0,0.0,0.0,0.0,-2.81,-9.82,-6.59,290.5,294.37,-201.81
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,62.0,105.0,0.0,0.0,0.0,-3.37,-10.17,-6.77,-250.24,-308.38,-296.3
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,63.0,109.0,0.0,0.0,0.0,-4.06,-10.43,-6.85,-124.93,-313.69,171.93
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,60.0,105.0,0.0,0.0,0.0,-4.67,-10.3,-6.77,89.53,-299.47,34.11
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,54.0,104.0,0.0,0.0,0.0,-5.69,-8.9,-6.97,147.58,-232.03,-78.49
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,35.0,106.0,0.0,0.0,0.0,-6.82,-8.75,-6.62,54.68,-298.37,-270.44
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,37.0,100.0,0.0,0.0,0.0,-7.31,-8.76,-6.79,68.72,269.22,232.39
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,37.0,93.0,0.0,0.0,0.0,-7.67,-8.27,-6.66,91.36,173.76,41.96
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,54.0,99.0,0.0,0.0,0.0,-7.42,-7.68,-6.37,181.64,156.55,-166.29
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,50.0,100.0,0.0,0.0,0.0,-6.96,-6.9,-5.99,271.54,144.53,293.57
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,55.0,95.0,0.0,0.0,0.0,-6.27,-5.32,-5.64,-297.88,103.82,141.96
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,100.0,0.0,0.0,0.0,-5.39,-3.45,-5.43,-209.99,66.65,41.07
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,104.0,0.0,0.0,0.0,-4.8,-1.89,-5.23,-124.42,45.47,60.72
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,106.0,0.0,0.0,0.0,-4.72,-0.24,-4.86,-87.68,36.49,126.34
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,110.0,0.0,0.0,0.0,-4.58,0.9,-4.73,-150.67,63.65,239.07
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,120.0,0.0,0.0,0.0,-4.56,1.47,-4.46,-266.45,77.51,-274.26
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,112.0,0.0,0.0,0.0,-3.94,1.95,-4.31,281.73,17.76,-123.08
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,114.0,0.0,0.0,0.0,-3.56,2.0,-4.04,184.63,-70.61,103.06
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,114.0,0.0,0.0,1.0,-3.02,1.84,-3.84,49.56,-165.46,-298.03
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,114.0,0.0,0.0,0.0,-2.65,1.37,-3.95,-18.73,-276.85,-72.99
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,105.0,0.0,0.0,0.0,-1.99,1.05,-4.16,-133.78,252.04,144.83
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,104.0,0.0,0.0,0.0,-1.17,0.03,-4.17,318.21,240.57,-267.97
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,103.0,0.0,0.0,0.0,-0.47,-1.11,-4.36,187.04,251.19,-86.21
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,101.0,0.0,0.0,0.0,0.16,-2.52,-4.49,224.03,219.02,44.65
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,104.0,0.0,0.0,1.0,0.55,-3.69,-4.76,-318.35,238.86,152.5
0.0,181.0,0.0,80.0,0.0,0.04,0.52,-0.86,2.38,0.42,-1.7,0.0,104.0,0.0,0.0,0.0,0.99,-4.65,-4.89,-264.28,321.26,201.02
