L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,107.0,0.0,235.0,0.0,-0.24,0.71,-0.7,-9.76,13.24,4.94,29.0,0.0,0.0,0.0,0.0,-0.27,-2.66,-7.64,104.85,21.11,45.28
0.0,105.0,0.0,233.0,0.0,-0.23,0.72,-0.72,-13.0,19.22,6.34,99.0,0.0,0.0,0.0,0.0,-0.39,-2.67,-7.63,11.65,61.76,39.85
0.0,94.0,0.0,233.0,0.0,-0.23,0.72,-0.74,-23.55,28.13,6.46,114.0,0.0,0.0,0.0,0.0,-0.42,-2.83,-7.57,68.23,49.98,49.19
0.0,94.0,0.0,233.0,0.0,-0.25,0.7,-0.73,-27.89,35.7,7.93,67.0,0.0,0.0,0.0,0.0,-0.39,-2.74,-7.47,15.5,29.78,30.27
0.0,104.0,0.0,231.0,0.0,-0.28,0.68,-0.75,-29.23,44.92,1.89,28.0,3.0,0.0,0.0,0.0,-0.32,-2.98,-7.72,25.32,55.84,29.66
0.0,132.0,0.0,213.0,0.0,-0.27,0.65,-0.76,-28.86,50.1,-5.73,18.0,0.0,0.0,0.0,0.0,-0.41,-3.31,-8.31,10.19,102.29,-11.35
0.0,191.0,0.0,235.0,0.0,-0.3,0.68,-0.79,-30.76,57.61,-4.69,16.0,0.0,0.0,0.0,0.0,-0.26,-3.74,-8.66,-58.41,165.64,-53.77
0.0,246.0,0.0,250.0,0.0,-0.31,0.66,-0.75,-27.95,49.98,-5.85,12.0,0.0,0.0,0.0,0.0,-0.2,-4.7,-9.0,-91.0,257.5,-104.06
0.0,283.0,0.0,182.0,0.0,-0.36,0.6,-0.72,-27.28,57.06,-1.4,18.0,2.0,0.0,0.0,0.0,-1.11,-6.22,-10.16,-9.94,-274.2,-177.0
0.0,169.0,39.0,271.0,0.0,-0.39,0.64,-0.66,-24.23,48.03,-8.05,12.0,0.0,0.0,0.0,0.0,-1.35,-6.45,-10.7,0.36,-120.27,-257.38
0.0,114.0,103.0,276.0,0.0,-0.44,0.74,-0.65,-16.66,50.65,-3.05,10.0,0.0,0.0,0.0,0.0,-3.01,-7.35,-8.74,-215.39,68.88,178.5
0.0,93.0,117.0,295.0,0.0,-0.56,0.86,-0.7,-1.22,58.53,5.61,28.0,0.0,0.0,0.0,0.0,-2.11,-6.61,-10.41,291.66,265.35,7.66
