L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,216.0,0.0,235.0,0.0,-0.44,0.77,-0.52,-1.46,1.4,2.31,169.0,0.0,0.0,0.0,0.0,-1.67,-5.03,-7.66,-142.76,66.52,-112.97
0.0,255.0,0.0,223.0,0.0,-0.44,0.82,-0.54,0.12,10.25,3.54,208.0,0.0,0.0,0.0,0.0,-1.72,-5.04,-7.38,-140.5,64.81,-184.14
0.0,270.0,0.0,200.0,0.0,-0.45,0.85,-0.55,1.34,18.12,6.46,231.0,0.0,0.0,0.0,0.0,-2.18,-5.65,-7.68,-209.89,108.7,-239.07
0.0,295.0,0.0,223.0,0.0,-0.48,0.86,-0.54,4.45,25.51,12.02,226.0,0.0,0.0,0.0,0.0,-2.36,-6.19,-7.88,-148.74,131.83,-290.16
0.0,293.0,0.0,238.0,0.0,-0.55,0.91,-0.57,3.78,41.19,13.91,225.0,0.0,0.0,0.0,0.0,-2.58,-6.42,-8.12,-93.07,200.13,263.52
0.0,331.0,0.0,260.0,0.0,-0.67,1.08,-0.52,-0.73,39.36,24.59,221.0,0.0,0.0,0.0,0.0,-2.08,-5.62,-9.48,149.9,307.67,257.17
0.0,384.0,32.0,293.0,0.0,-0.81,1.15,-0.5,-11.65,27.64,33.63,212.0,0.0,0.0,0.0,0.0,-2.46,-6.39,-8.66,-125.73,325.25,67.41
0.0,406.0,124.0,337.0,0.0,-0.84,1.15,-0.46,-20.62,18.0,35.88,206.0,0.0,0.0,0.0,0.0,-3.24,-5.25,-7.35,-317.68,296.08,-128.69
0.0,458.0,182.0,432.0,59.0,-0.68,1.12,-0.33,-12.87,1.64,62.01,150.0,4.0,0.0,0.0,0.0,-3.21,-6.08,-7.14,-152.58,232.11,-154.14
0.0,560.0,284.0,500.0,167.0,-0.96,1.13,-0.33,12.87,-1.77,70.06,152.0,0.0,0.0,0.0,0.0,-3.86,-5.89,-6.76,-34.24,196.89,-222.02
0.0,660.0,396.0,580.0,359.0,-0.89,1.07,-0.28,34.24,-2.07,76.23,150.0,0.0,0.0,0.0,0.0,-4.07,-5.7,-7.05,-69.09,161.31,271.48
0.0,762.0,524.0,682.0,522.0,-0.82,0.99,-0.18,35.82,-24.23,94.23,157.0,0.0,0.0,0.0,0.0,-4.04,-4.89,-7.0,7.93,132.87,232.23
0.0,840.0,705.0,800.0,694.0,-0.8,0.92,-0.24,25.45,-47.79,100.15,155.0,0.0,0.0,0.0,0.0,-2.56,-6.01,-6.55,115.53,162.84,138.06
0.0,891.0,814.0,857.0,811.0,-0.72,0.76,-0.22,17.15,-75.74,92.1,155.0,4.0,0.0,0.0,0.0,-3.87,-4.06,-7.04,173.15,218.07,187.68
0.0,931.0,880.0,934.0,933.0,-0.67,0.69,-0.3,-7.14,-98.57,93.93,131.0,55.0,0.0,0.0,0.0,-4.17,-3.58,-6.84,249.02,150.2,209.04
0.0,954.0,927.0,994.0,1000.0,-0.62,0.58,-0.31,14.64,-98.75,93.5,81.0,50.0,0.0,0.0,0.0,-3.39,-3.91,-5.18,-300.75,166.44,283.93
0.0,955.0,953.0,1000.0,1000.0,-0.63,0.5,-0.41,23.62,-103.88,115.9,63.0,26.0,0.0,0.0,0.0,-3.2,-2.59,-7.73,173.09,-325.84,197.44
0.0,965.0,972.0,1000.0,1000.0,-0.62,0.55,-0.51,44.55,-90.63,98.93,75.0,24.0,0.0,0.0,0.0,-3.6,-2.37,-8.05,-22.64,-228.55,116.69
0.0,967.0,979.0,1000.0,1000.0,-0.5,0.58,-0.64,12.75,-98.38,90.08,60.0,62.0,0.0,0.0,0.0,-10.9,-4.94,-5.12,56.45,133.42,-138.74
0.0,969.0,980.0,1000.0,1000.0,-0.43,0.47,-0.7,4.69,-100.89,93.2,41.0,72.0,0.0,0.0,0.0,-3.31,-1.95,-6.22,248.9,249.08,-301.3
0.0,977.0,983.0,1000.0,1000.0,-0.43,0.41,-0.77,7.44,-92.22,96.67,0.0,89.0,0.0,0.0,0.0,-4.22,-0.47,-5.99,166.5,316.52,317.62
0.0,978.0,980.0,1000.0,1000.0,-0.44,0.38,-0.88,9.58,-58.47,93.5,0.0,98.0,0.0,0.0,0.0,-4.07,-1.33,-6.29,136.84,299.86,-309.72
0.0,964.0,978.0,1000.0,1000.0,-0.41,0.36,-0.86,-2.56,-42.54,95.88,0.0,168.0,0.0,0.0,0.0,8.81,8.5,-11.14,62.31,-4.79,-326.96
0.0,963.0,972.0,1000.0,1000.0,-0.46,0.3,-0.85,-9.33,-40.03,80.81,0.0,180.0,0.0,0.0,1.0,-7.22,-0.84,-9.91,169.92,134.61,167.88
0.0,964.0,966.0,1000.0,1000.0,-0.48,0.32,-0.82,-17.76,-26.24,73.85,0.0,111.0,0.0,0.0,0.0,-6.58,-2.09,-7.71,61.92,223.08,-201.96
