L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,180.0,0.0,215.0,0.0,-0.45,0.77,-0.47,-4.88,2.13,0.3,202.0,0.0,0.0,0.0,0.0,-0.89,-3.82,-7.17,-1.52,-87.52,-12.69
0.0,170.0,0.0,219.0,0.0,-0.45,0.76,-0.47,-10.98,5.18,-2.8,221.0,0.0,0.0,0.0,0.0,-0.86,-3.98,-7.17,-25.45,-60.66,-67.99
0.0,185.0,0.0,243.0,0.0,-0.47,0.8,-0.5,-15.13,10.68,-2.62,169.0,0.0,0.0,0.0,0.0,-0.92,-4.19,-7.46,-116.02,-8.78,-114.19
0.0,242.0,0.0,240.0,0.0,-0.5,0.83,-0.47,-13.85,19.89,2.68,175.0,0.0,0.0,0.0,0.0,-0.89,-4.73,-7.35,-216.49,43.51,-136.47
0.0,267.0,0.0,214.0,0.0,-0.57,0.93,-0.47,-7.75,27.77,2.31,170.0,0.0,0.0,0.0,0.0,-1.49,-6.03,-7.91,-284.97,114.99,-189.45
0.0,294.0,39.0,241.0,0.0,-0.73,1.2,-0.41,-5.31,34.48,18.92,174.0,0.0,0.0,0.0,0.0,-1.67,-6.93,-8.19,-243.28,148.62,-278.93
0.0,318.0,83.0,302.0,0.0,-0.9,1.35,-0.37,-3.47,29.23,36.74,162.0,0.0,0.0,0.0,0.0,-2.33,-7.43,-8.36,-156.55,181.94,233.0
0.0,396.0,142.0,377.0,0.0,-0.98,1.37,-0.38,-3.41,8.6,50.59,161.0,0.0,0.0,0.0,0.0,-2.44,-6.92,-8.77,-62.31,284.17,83.71
0.0,484.0,255.0,459.0,0.0,-0.88,1.26,-0.37,5.18,-1.34,81.17,163.0,0.0,0.0,0.0,0.0,-1.23,-6.82,-9.45,-8.48,-221.16,-21.33
0.0,595.0,345.0,532.0,0.0,-0.93,1.07,-0.42,9.58,-1.58,89.96,136.0,0.0,0.0,0.0,0.0,-4.47,-7.09,-8.55,-114.01,-260.77,-133.58
0.0,690.0,472.0,632.0,197.0,-0.82,1.07,-0.34,7.32,-10.07,104.0,150.0,4.0,0.0,0.0,0.0,-2.47,-7.08,-9.01,-124.51,-286.53,-280.98
0.0,791.0,569.0,696.0,414.0,-0.84,0.93,-0.34,-6.1,-21.24,110.77,156.0,0.0,0.0,0.0,0.0,-3.33,-5.86,-7.82,-119.56,301.63,275.51
0.0,840.0,726.0,695.0,602.0,-0.82,0.8,-0.29,8.23,-37.65,112.91,162.0,0.0,0.0,0.0,0.0,-3.58,-5.86,-7.28,-24.23,226.62,197.02
0.0,888.0,803.0,800.0,759.0,-0.8,0.76,-0.32,23.25,-47.85,124.02,164.0,25.0,0.0,0.0,0.0,-4.29,-4.76,-7.7,162.53,179.01,175.29
