L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,28.0,0.0,0.0,0.0,-0.56,0.72,-0.43,-1.34,3.96,-1.28,19.0,14.0,0.0,0.0,0.0,-2.95,-3.67,-6.45,18.61,52.42,65.67
0.0,29.0,0.0,48.0,0.0,-0.64,0.73,-0.42,-6.95,-14.34,-0.85,33.0,17.0,0.0,0.0,0.0,-2.8,-3.77,-6.64,19.22,32.89,2.68
0.0,67.0,16.0,0.0,0.0,-0.51,0.69,-0.5,-5.67,-13.06,5.85,0.0,22.0,0.0,0.0,0.0,-3.27,-4.29,-6.54,-33.81,42.9,-75.8
0.0,67.0,78.0,0.0,0.0,-0.61,0.69,-0.45,11.16,-11.84,16.41,0.0,25.0,0.0,0.0,0.0,-3.62,-4.37,-6.69,-83.74,40.4,-153.62
0.0,55.0,127.0,56.0,0.0,-0.78,0.56,-0.53,35.21,-4.15,24.9,0.0,26.0,0.0,0.0,0.0,-4.06,-4.65,-7.34,138.54,3.41,-222.04
0.0,54.0,116.0,73.0,0.0,-0.78,0.69,-0.35,23.13,-21.24,32.71,0.0,25.0,0.0,0.0,0.0,-1.3,-6.34,-10.43,284.6,115.05,-182.18
0.0,30.0,100.0,59.0,0.0,-0.8,0.75,-0.34,25.57,-34.42,42.17,0.0,22.0,0.0,0.0,0.0,-4.46,-5.59,-7.78,307.25,239.07,282.99
0.0,44.0,110.0,71.0,0.0,-0.78,0.77,-0.37,16.84,-47.36,44.98,0.0,22.0,0.0,0.0,0.0,-4.75,-5.07,-7.15,250.06,217.16,180.15
0.0,44.0,125.0,78.0,0.0,-0.76,0.77,-0.4,-0.54,-60.11,46.93,0.0,22.0,5.0,0.0,0.0,-3.89,-5.77,-7.58,314.94,210.2,69.85
0.0,44.0,120.0,84.0,0.0,-0.74,0.78,-0.48,-14.52,-64.94,50.47,0.0,24.0,43.0,0.0,0.0,-3.88,-4.7,-6.87,-322.72,234.68,65.03
0.0,42.0,116.0,82.0,0.0,-0.61,0.68,-0.45,-5.43,-58.47,62.43,0.0,20.0,50.0,0.0,0.0,-4.13,-4.2,-6.81,320.43,277.7,-32.5
0.0,29.0,110.0,98.0,0.0,-0.76,0.58,-0.43,9.33,-52.61,72.26,0.0,21.0,59.0,4.0,0.0,-4.64,-3.33,-6.75,-322.11,309.69,-145.9
0.0,18.0,109.0,101.0,0.0,-0.65,0.69,-0.42,-8.05,-54.44,71.65,0.0,17.0,109.0,14.0,0.0,-3.84,-1.61,-7.51,-120.57,-321.01,-207.49
0.0,9.0,125.0,98.0,0.0,-0.77,0.37,-1.06,6.22,-43.57,77.2,0.0,64.0,115.0,35.0,0.0,-3.51,-1.73,-6.55,-302.76,-317.17,-267.36
0.0,18.0,117.0,104.0,0.0,-0.54,0.67,-0.71,-99.36,-64.63,74.52,0.0,76.0,138.0,30.0,0.0,-3.65,-1.19,-6.55,134.46,-279.94,-276.76
0.0,29.0,140.0,75.0,0.0,-0.53,0.55,-0.58,-57.49,-40.03,74.09,0.0,81.0,200.0,42.0,0.0,-3.57,-0.68,-6.29,58.41,-277.25,-220.18
0.0,18.0,135.0,79.0,0.0,-0.42,0.54,-0.66,-63.9,-36.19,68.48,0.0,70.0,215.0,55.0,0.0,-3.65,-0.97,-6.54,163.94,-276.82,-116.24
0.0,28.0,136.0,84.0,0.0,-0.35,0.41,-0.82,-10.13,-14.64,70.06,0.0,82.0,233.0,61.0,0.0,-3.93,0.13,-6.86,224.54,325.68,-28.66
0.0,22.0,133.0,133.0,0.0,-0.44,0.55,-0.63,45.47,5.12,86.79,0.0,105.0,239.0,57.0,0.0,-3.53,0.1,-6.74,272.82,-302.83,64.97
0.0,33.0,111.0,198.0,0.0,-0.41,0.52,-0.76,13.3,8.54,92.83,0.0,127.0,239.0,55.0,0.0,-3.62,0.5,-6.34,167.17,288.94,169.95
0.0,39.0,85.0,178.0,0.0,-0.3,0.73,-0.62,33.75,26.06,87.52,0.0,133.0,223.0,14.0,0.0,-2.89,0.03,-6.54,143.73,164.12,-282.71
0.0,27.0,84.0,200.0,0.0,-0.39,0.72,-0.58,29.78,42.9,33.02,0.0,98.0,267.0,0.0,0.0,-3.89,1.11,-6.6,183.34,208.86,-3.66
0.0,41.0,94.0,200.0,0.0,-0.48,0.4,-0.73,-22.64,30.15,35.21,0.0,76.0,290.0,0.0,0.0,-2.82,1.6,-6.33,-0.91,236.02,-72.32
0.0,51.0,93.0,198.0,0.0,-0.58,0.32,-0.58,-8.05,15.01,50.04,0.0,70.0,245.0,0.0,0.0,-4.08,0.33,-6.42,-284.24,284.42,-85.32
0.0,62.0,85.0,200.0,0.0,-0.69,0.37,-0.35,44.49,16.11,31.12,0.0,66.0,223.0,0.0,0.0,-4.47,-2.8,-6.01,-222.41,251.7,-7.99
0.0,55.0,85.0,203.0,0.0,-0.62,0.46,-0.46,24.71,11.71,16.35,0.0,70.0,229.0,0.0,0.0,-3.13,-2.85,-5.43,87.34,171.32,88.68
0.0,0.0,67.0,205.0,0.0,-0.44,0.55,-0.54,50.17,44.31,25.39,0.0,58.0,194.0,0.0,0.0,-3.69,0.92,-10.7,233.94,-323.76,105.71
0.0,0.0,51.0,201.0,0.0,-0.72,0.43,-1.0,60.6,28.25,74.95,0.0,48.0,204.0,0.0,0.0,-1.54,5.07,-8.29,292.72,184.08,-145.26
0.0,0.0,50.0,205.0,0.0,-0.89,0.62,-0.6,-19.1,-9.58,38.57,0.0,53.0,239.0,0.0,0.0,-4.55,0.19,-6.51,270.08,208.0,-196.71
0.0,0.0,42.0,206.0,0.0,-0.83,0.51,-0.46,-58.34,-23.74,9.76,0.0,54.0,247.0,0.0,0.0,-6.19,-0.87,-5.14,-17.57,224.85,-115.66
0.0,8.0,26.0,206.0,0.0,-0.61,0.38,-0.48,-19.65,-8.42,17.27,0.0,48.0,247.0,0.0,0.0,-5.78,-0.71,-6.28,25.63,255.73,-134.21
0.0,18.0,51.0,206.0,0.0,-0.64,0.36,-0.58,-24.35,-12.87,22.33,0.0,39.0,246.0,0.0,0.0,-5.49,-0.79,-6.22,-308.14,135.98,-120.36
