L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,74.0,0.0,73.0,0.0,-0.53,0.7,-0.49,-2.74,0.36,-0.97,0.0,20.0,0.0,0.0,0.0,-3.02,-3.41,-6.75,-33.32,-1.22,24.47
0.0,76.0,0.0,0.0,0.0,-0.53,0.7,-0.47,-2.31,7.81,4.76,0.0,20.0,0.0,0.0,0.0,2.46,-1.65,-8.49,9.52,132.87,103.14
0.0,76.0,0.0,125.0,0.0,-0.58,0.68,-0.44,-3.29,3.66,4.76,0.0,21.0,0.0,0.0,0.0,-3.02,-3.43,-7.19,52.18,103.57,8.36
0.0,75.0,0.0,0.0,0.0,-0.58,0.68,-0.47,-0.54,0.06,9.58,0.0,20.0,0.0,0.0,0.0,-3.59,-3.85,-6.88,43.15,56.82,-68.6
0.0,53.0,0.0,101.0,0.0,-0.61,0.67,-0.46,2.31,-2.07,9.46,0.0,21.0,0.0,0.0,0.0,-2.77,-5.69,-8.01,108.58,112.06,-99.18
0.0,53.0,0.0,0.0,0.0,-0.64,0.7,-0.43,16.41,-19.89,9.21,0.0,21.0,0.0,0.0,0.0,-3.98,-4.08,-6.46,88.43,114.37,-149.47
0.0,52.0,0.0,29.0,0.0,-0.66,0.71,-0.46,20.08,-33.2,9.15,0.0,20.0,2.0,0.0,0.0,-1.74,-4.01,-7.48,88.86,144.77,-143.31
0.0,62.0,0.0,32.0,0.0,-0.62,0.71,-0.44,11.1,-26.55,17.45,0.0,20.0,6.0,0.0,0.0,-3.76,-4.74,-6.92,77.33,149.35,-215.14
0.0,55.0,0.0,46.0,0.0,-0.64,0.68,-0.43,3.11,-18.31,25.75,0.0,16.0,7.0,0.0,0.0,-4.23,-5.38,-6.69,66.22,258.36,-267.33
0.0,61.0,35.0,98.0,0.0,-0.79,0.65,-0.36,-4.69,-2.13,25.39,0.0,16.0,15.0,0.0,0.0,-4.38,-5.03,-7.03,53.03,-323.21,274.32
0.0,62.0,36.0,106.0,0.0,0.07,1.02,-0.1,-44.25,28.13,47.54,0.0,16.0,28.0,0.0,0.0,-4.63,-4.63,-7.26,138.06,257.69,158.84
0.0,51.0,66.0,128.0,0.0,-0.68,0.86,-0.35,-26.91,54.01,52.61,0.0,15.0,34.0,0.0,0.0,-4.6,-3.93,-7.19,302.18,192.93,65.03
0.0,66.0,49.0,128.0,0.0,-0.66,0.87,-0.18,-23.62,38.02,76.35,0.0,9.0,42.0,0.0,0.0,-3.95,-2.87,-6.99,-253.27,241.33,24.02
0.0,67.0,50.0,129.0,0.0,-0.83,0.66,-0.59,-4.57,25.45,101.62,0.0,15.0,101.0,0.0,0.0,-4.43,-1.42,-6.62,241.14,264.22,-0.21
0.0,88.0,53.0,148.0,0.0,-0.79,0.65,-0.45,-42.17,-6.95,96.19,0.0,11.0,143.0,0.0,0.0,-4.56,-1.37,-6.16,-1.4,291.25,39.83
0.0,98.0,75.0,150.0,0.0,-0.69,0.57,-0.58,-24.41,-7.75,94.48,0.0,15.0,172.0,5.0,0.0,-4.51,-1.58,-6.09,165.58,263.42,160.37
0.0,75.0,83.0,173.0,0.0,-0.8,0.49,-0.65,29.54,-10.74,95.15,0.0,22.0,160.0,16.0,0.0,-4.54,-1.07,-5.13,33.38,224.73,237.4
0.0,101.0,82.0,178.0,0.0,-0.78,0.22,-0.63,21.85,-15.8,79.28,0.0,31.0,165.0,31.0,0.0,-4.06,-1.08,-5.33,214.59,154.84,213.53
