L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,132.0,0.0,0.0,0.0,-0.07,0.62,-0.78,-1.09,-0.3,-2.38,100.0,10.0,0.0,0.0,0.0,1.56,-1.97,-7.59,135.07,-15.5,-18.37
0.0,141.0,0.0,0.0,0.0,-0.05,0.7,-0.82,0.54,6.4,3.41,47.0,10.0,0.0,0.0,0.0,1.64,-1.76,-7.83,124.69,-16.29,-48.82
0.0,140.0,0.0,0.0,0.0,-0.05,0.74,-0.84,2.5,13.06,10.92,0.0,41.0,0.0,0.0,0.0,1.71,-1.41,-7.95,2.31,38.87,-43.21
0.0,140.0,0.0,0.0,0.0,-0.06,0.83,-0.89,5.55,23.19,18.18,0.0,51.0,0.0,0.0,0.0,1.96,-1.84,-8.44,-67.56,114.25,-70.8
0.0,140.0,0.0,0.0,0.0,-0.1,0.98,-0.95,6.1,39.42,32.59,0.0,52.0,0.0,0.0,0.0,1.85,-2.35,-8.6,-67.01,199.76,-125.24
0.0,140.0,0.0,0.0,0.0,-0.15,1.16,-1.06,12.63,62.01,52.06,0.0,50.0,0.0,0.0,0.0,2.09,-2.54,-9.07,-55.66,316.04,-182.98
0.0,140.0,0.0,0.0,0.0,-0.22,1.2,-1.06,18.85,72.08,70.43,0.0,51.0,0.0,0.0,0.0,0.16,-3.92,-10.65,103.57,-90.79,279.69
0.0,141.0,0.0,12.0,0.0,-0.27,1.1,-1.05,18.0,84.71,86.85,0.0,40.0,0.0,0.0,0.0,1.93,-3.97,-10.09,50.17,-204.19,-299.25
0.0,140.0,0.0,12.0,0.0,-0.31,1.13,-0.95,26.42,95.03,104.37,0.0,30.0,0.0,0.0,0.0,2.02,-3.72,-10.55,-37.23,31.4,295.81
0.0,141.0,0.0,15.0,0.0,-0.83,1.01,-0.91,42.41,89.96,107.42,0.0,46.0,0.0,0.0,0.0,2.14,-3.74,-11.34,-233.15,255.46,248.38
0.0,140.0,0.0,31.0,0.0,-0.44,1.07,-0.74,31.86,88.25,147.09,0.0,42.0,0.0,0.0,0.0,0.82,-4.1,-9.62,-276.73,-253.05,125.34
0.0,141.0,0.0,40.0,0.0,-0.58,0.94,-0.65,36.98,60.48,165.4,0.0,46.0,0.0,0.0,0.0,0.56,-4.21,-10.26,-171.2,-213.13,59.91
0.0,140.0,0.0,52.0,0.0,-0.61,0.88,-0.53,21.48,29.47,174.43,0.0,46.0,0.0,0.0,0.0,-0.04,-4.68,-9.58,-160.46,-206.35,-44.34
0.0,131.0,0.0,52.0,0.0,-0.55,0.85,-0.55,10.25,22.27,177.67,0.0,45.0,0.0,0.0,0.0,-1.23,-4.62,-9.15,-84.47,-60.36,-135.59
0.0,131.0,0.0,55.0,0.0,-0.45,0.71,-0.48,-0.18,15.31,180.41,0.0,55.0,0.0,0.0,0.0,-2.44,-3.83,-8.76,-101.25,-35.09,-268.52
0.0,132.0,0.0,60.0,0.0,-0.36,0.71,-0.44,1.52,23.92,188.84,0.0,47.0,0.0,0.0,0.0,-3.28,-3.0,-7.41,-82.82,-181.03,236.93
0.0,132.0,0.0,57.0,0.0,-0.47,0.59,-0.42,5.92,16.11,213.01,0.0,57.0,0.0,0.0,0.0,-1.78,-3.3,-6.75,27.16,-175.65,166.99
0.0,132.0,0.0,56.0,0.0,-0.34,0.53,-0.38,-6.95,8.36,219.29,0.0,62.0,8.0,0.0,0.0,-4.75,-2.46,-8.01,44.73,-208.67,121.45
0.0,133.0,0.0,57.0,0.0,-0.27,0.35,-0.33,-43.57,-6.83,208.37,0.0,56.0,13.0,0.0,0.0,-4.4,-2.6,-5.76,-248.35,-263.06,8.6
0.0,132.0,0.0,56.0,0.0,-0.22,0.2,-0.41,-51.14,-6.59,201.04,0.0,51.0,7.0,0.0,0.0,-2.41,-1.84,-5.12,197.42,-187.86,-67.02
0.0,117.0,51.0,58.0,0.0,-0.36,-0.01,-0.4,-12.2,2.68,198.05,0.0,51.0,12.0,0.0,0.0,-2.37,-1.99,-6.46,-257.75,-167.41,-86.92
0.0,104.0,66.0,76.0,0.0,-0.36,-0.08,-0.54,-31.98,-10.98,183.16,0.0,67.0,43.0,0.0,0.0,16.0,-3.36,-10.62,-301.97,5.56,196.16
0.0,94.0,71.0,78.0,0.0,-0.26,-0.16,-0.66,-58.65,-16.11,150.32,0.0,67.0,75.0,0.0,0.0,-2.19,-0.25,-6.19,194.39,-151.48,-8.18
0.0,82.0,71.0,78.0,0.0,-0.34,-0.24,-0.69,-29.66,9.27,119.32,0.0,77.0,92.0,0.0,0.0,-5.75,0.49,-3.96,-153.8,196.62,220.42
0.0,81.0,72.0,75.0,0.0,-0.34,-0.29,-0.71,13.06,28.32,111.26,0.0,84.0,92.0,0.0,0.0,-2.98,0.8,-3.52,-217.22,-284.11,134.52
0.0,83.0,78.0,62.0,0.0,-0.35,-0.23,-0.73,63.59,54.01,107.42,0.0,94.0,96.0,0.0,0.0,0.4,1.38,-3.56,75.25,-225.76,245.36
0.0,90.0,80.0,76.0,0.0,-0.4,-0.04,-0.7,64.57,55.54,96.19,0.0,95.0,5.0,0.0,0.0,-4.89,2.58,-6.68,-299.04,271.94,-319.85
0.0,89.0,78.0,73.0,0.0,-0.59,-0.11,-0.85,10.49,50.41,77.57,0.0,105.0,0.0,0.0,0.0,-4.11,2.48,-4.47,-138.15,118.62,-103.36
0.0,109.0,8.0,73.0,0.0,-0.54,-0.22,-0.75,8.48,34.05,64.51,0.0,105.0,0.0,0.0,0.0,-3.15,3.86,-4.53,219.17,-91.83,-84.69
