L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,65.0,0.0,0.0,0.0,-0.55,0.74,-0.4,-0.85,1.09,1.95,0.0,0.0,0.0,0.0,0.0,-2.32,-3.52,-6.96,23.01,-25.75,44.37
0.0,74.0,0.0,0.0,0.0,-0.58,0.73,-0.41,-6.22,11.71,10.62,0.0,0.0,0.0,0.0,0.0,-2.75,-4.14,-7.17,4.69,84.16,-24.78
0.0,67.0,0.0,0.0,0.0,-0.66,0.69,-0.29,5.12,5.24,20.08,1.0,0.0,0.0,0.0,0.0,-2.8,-3.97,-7.12,58.41,158.44,-112.91
0.0,65.0,0.0,0.0,0.0,-0.62,0.72,-0.34,19.71,2.31,22.76,1.0,0.0,0.0,0.0,0.0,3.33,2.71,-7.4,47.05,302.55,-157.1
0.0,62.0,0.0,75.0,0.0,-0.6,0.63,-0.52,38.87,10.19,24.41,7.0,0.0,0.0,0.0,0.0,-2.87,-3.57,-8.48,200.92,259.82,-162.41
0.0,65.0,0.0,57.0,0.0,-0.79,0.63,-0.41,17.27,-17.45,16.17,4.0,0.0,0.0,0.0,0.0,-3.35,-3.71,-7.08,68.54,69.27,-186.82
0.0,63.0,0.0,57.0,0.0,-0.61,0.77,-0.45,-10.92,6.46,23.74,7.0,0.0,0.0,0.0,0.0,-3.81,-4.63,-6.82,117.85,112.73,-250.42
0.0,66.0,0.0,59.0,0.0,-0.83,0.68,-0.39,-6.89,33.5,16.47,0.0,0.0,73.0,0.0,0.0,-4.13,-4.24,-7.17,-34.11,231.26,-307.43
0.0,67.0,20.0,71.0,0.0,-0.72,0.82,-0.38,2.25,20.93,39.91,0.0,0.0,121.0,0.0,0.0,-4.09,-4.18,-7.02,-23.43,271.11,284.39
0.0,87.0,27.0,81.0,0.0,-1.99,0.19,-0.47,30.57,-17.27,-12.87,0.0,4.0,129.0,0.0,0.0,-4.29,-4.19,-6.88,-28.68,320.98,209.2
0.0,88.0,29.0,109.0,0.0,-0.79,0.86,-0.3,25.69,-4.94,89.84,0.0,20.0,176.0,0.0,0.0,-4.43,-4.06,-7.03,15.38,-320.53,112.52
0.0,77.0,133.0,129.0,0.0,-0.83,0.73,-0.32,-7.99,-16.72,84.89,0.0,32.0,181.0,0.0,0.0,-4.23,-3.77,-6.85,156.06,298.52,47.39
