L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,0.0,0.0,0.0,0.0,-0.06,0.63,-0.79,-1.34,1.77,-1.58,264.0,0.0,0.0,0.0,0.0,1.12,-1.33,-8.02,-81.42,-15.8,-14.52
0.0,0.0,0.0,0.0,0.0,-0.05,0.71,-0.81,2.44,9.58,1.83,239.0,2.0,0.0,0.0,0.0,1.18,-1.79,-8.28,-62.37,37.35,2.5
0.0,0.0,0.0,0.0,0.0,-0.05,0.77,-0.84,6.65,14.83,8.36,220.0,3.0,0.0,0.0,1.0,1.04,-1.74,-8.15,20.87,22.58,10.92
0.0,0.0,0.0,0.0,0.0,-0.06,0.85,-0.89,9.7,24.1,18.24,95.0,3.0,0.0,0.0,0.0,1.38,-1.88,-8.49,46.75,74.09,4.51
0.0,0.0,0.0,0.0,0.0,-0.1,0.93,-0.95,15.31,34.85,30.57,30.0,7.0,0.0,0.0,0.0,1.56,-2.06,-8.97,-61.27,168.88,-6.83
0.0,0.0,0.0,0.0,0.0,-0.15,1.08,-1.01,17.51,42.23,43.39,4.0,8.0,0.0,0.0,0.0,1.62,-2.7,-9.48,-214.96,-325.16,-79.52
0.0,0.0,0.0,0.0,0.0,-0.17,1.13,-1.01,7.81,50.78,60.72,5.0,9.0,0.0,0.0,0.0,1.29,-3.18,-10.01,-202.69,-132.17,-137.51
0.0,0.0,0.0,0.0,0.0,-0.2,1.09,-1.02,4.27,63.04,79.22,12.0,8.0,0.0,0.0,0.0,0.87,-3.83,-10.57,-79.4,-82.73,-225.28
0.0,0.0,0.0,0.0,0.0,-0.29,1.04,-0.91,11.29,75.5,95.94,4.0,9.0,0.0,0.0,0.0,1.22,-3.87,-10.9,38.14,-9.49,-239.92
0.0,0.0,0.0,0.0,0.0,-0.38,1.03,-0.83,15.68,78.97,112.85,0.0,8.0,0.0,0.0,0.0,0.16,-4.18,-9.06,-129.69,242.58,-291.87
0.0,0.0,0.0,12.0,0.0,-0.4,1.0,-0.7,9.94,66.46,127.07,0.0,19.0,0.0,0.0,0.0,-0.77,-4.99,-10.8,-115.84,-146.3,308.26
0.0,0.0,0.0,13.0,0.0,-0.41,0.94,-0.64,-1.89,47.24,142.82,0.0,23.0,0.0,0.0,0.0,-0.9,-3.58,-9.74,-283.2,-179.07,268.16
0.0,0.0,0.0,15.0,0.0,-0.5,0.9,-0.58,-3.29,36.01,155.09,0.0,20.0,0.0,0.0,0.0,-1.15,-3.88,-8.75,-174.86,-211.24,181.0
0.0,0.0,0.0,1.0,0.0,-0.59,0.82,-0.58,-0.85,24.1,157.59,0.0,25.0,0.0,0.0,0.0,-1.31,-3.68,-8.72,19.65,-244.75,51.36
0.0,0.0,0.0,42.0,0.0,-0.5,0.76,-0.61,3.6,16.96,157.4,0.0,31.0,0.0,0.0,0.0,-2.62,-3.73,-7.8,115.78,-321.04,-88.9
0.0,0.0,0.0,40.0,0.0,-0.45,0.73,-0.61,10.43,22.09,169.67,0.0,35.0,0.0,0.0,0.0,-3.3,-3.29,-7.74,165.95,-299.86,-166.66
0.0,0.0,0.0,41.0,0.0,-0.4,0.66,-0.53,10.86,27.52,185.72,0.0,26.0,0.0,0.0,0.0,-5.05,-3.07,-7.36,133.17,-291.38,-240.08
0.0,0.0,0.0,42.0,0.0,-0.42,0.59,-0.46,-0.12,19.1,190.36,0.0,24.0,0.0,0.0,0.0,-2.71,-2.24,-7.77,-20.44,-204.65,-292.27
0.0,0.0,0.0,41.0,0.0,-0.36,0.44,-0.45,-18.73,4.63,191.16,0.0,24.0,0.0,0.0,0.0,-3.11,-2.61,-7.63,-250.67,-257.81,259.52
0.0,1.0,0.0,41.0,0.0,-0.36,0.32,-0.43,-34.48,-3.9,184.81,0.0,24.0,0.0,0.0,0.0,-2.5,-2.83,-6.25,-266.6,-281.67,225.03
0.0,3.0,0.0,57.0,0.0,-0.28,0.1,-0.61,4.57,18.43,181.88,0.0,0.0,0.0,0.0,0.0,-1.87,-2.46,-5.62,-35.76,286.83,158.5
0.0,0.0,0.0,78.0,0.0,-0.46,0.08,-0.52,-1.89,18.18,167.48,0.0,21.0,20.0,0.0,0.0,-3.9,-0.77,-6.22,256.71,-237.6,178.4
0.0,1.0,0.0,78.0,0.0,-0.37,-0.03,-0.55,-33.69,2.56,149.16,0.0,56.0,0.0,0.0,0.0,-2.8,-0.37,-5.4,294.73,-133.36,193.96
0.0,3.0,0.0,78.0,0.0,-0.39,-0.03,-0.62,-46.63,-6.46,112.97,0.0,56.0,0.0,0.0,0.0,-4.08,0.0,-5.87,236.02,-20.93,194.45
0.0,1.0,0.0,75.0,0.0,-0.41,-0.18,-0.63,-18.0,7.56,114.25,0.0,57.0,0.0,0.0,0.0,-7.83,0.42,-5.79,147.64,-137.57,106.01
0.0,0.0,53.0,75.0,0.0,-0.38,-0.12,-0.7,12.45,26.73,115.9,0.0,63.0,0.0,0.0,0.0,-4.61,0.33,-4.16,81.48,308.5,-284.82
0.0,3.0,70.0,75.0,0.0,-0.43,-0.08,-0.72,21.48,39.24,103.63,0.0,66.0,0.0,0.0,0.0,-3.44,1.08,-2.56,-162.59,198.76,-110.87
0.0,3.0,72.0,75.0,0.0,-0.51,-0.11,-0.66,27.03,44.0,89.11,0.0,40.0,0.0,0.0,0.0,-3.89,1.88,-3.89,-145.2,193.76,-66.8
0.0,3.0,78.0,76.0,0.0,-0.5,-0.16,-0.59,33.38,35.03,85.2,0.0,30.0,61.0,0.0,0.0,-5.35,4.41,-3.46,-261.65,-41.96,35.19
0.0,3.0,80.0,82.0,0.0,-0.42,-0.16,-0.72,13.12,20.2,68.35,0.0,25.0,91.0,0.0,0.0,-4.11,2.34,-2.96,-41.87,-249.91,76.2
0.0,4.0,84.0,61.0,0.0,-0.49,-0.18,-0.77,-5.61,15.31,48.88,0.0,29.0,45.0,0.0,0.0,-4.78,2.26,-3.63,118.46,286.31,164.22
0.0,4.0,2.0,80.0,0.0,-0.67,-0.17,-0.79,12.51,16.54,31.61,0.0,29.0,76.0,0.0,0.0,-4.51,2.99,-4.35,27.58,207.33,180.82
0.0,3.0,15.0,95.0,0.0,-0.72,-0.23,-0.67,17.76,4.88,8.72,0.0,29.0,77.0,0.0,0.0,-4.49,2.95,-4.6,-8.42,123.96,189.85
0.0,3.0,32.0,100.0,0.0,-0.71,-0.09,-0.75,23.37,3.54,-4.69,0.0,57.0,70.0,0.0,0.0,-5.14,2.64,-5.76,15.74,64.75,-240.35
0.0,3.0,52.0,96.0,0.0,-0.77,-0.02,-0.71,16.11,1.89,-8.36,0.0,63.0,61.0,0.0,0.0,-7.18,3.45,-5.28,113.58,103.14,-208.31
0.0,0.0,52.0,82.0,0.0,-0.8,0.0,-0.71,-2.38,-3.11,2.62,0.0,74.0,54.0,0.0,0.0,-5.94,2.87,-3.66,30.39,54.26,-233.27
