L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
171.0,12.0,0.0,0.0,0.0,-0.61,0.76,-0.21,-1.58,0.91,-1.09,0.0,0.0,0.0,0.0,0.0,-3.07,-5.33,-4.95,39.55,4.27,-6.77
172.0,13.0,0.0,0.0,0.0,-0.72,0.81,-0.16,-2.38,-9.27,1.22,0.0,0.0,0.0,0.0,0.0,-3.46,-5.55,-5.13,0.18,-23.31,4.76
164.0,15.0,0.0,0.0,0.0,-0.85,0.89,-0.12,7.87,-8.36,8.97,0.0,0.0,0.0,0.0,0.0,-3.94,-6.33,-5.25,-60.24,-12.87,-52.61
162.0,12.0,0.0,0.0,0.0,-0.92,0.95,-0.16,13.97,-11.65,20.01,1.0,0.0,0.0,0.0,0.0,-4.32,-6.95,-5.36,-88.98,-13.36,-106.44
147.0,18.0,0.0,0.0,0.0,-0.92,0.99,-0.16,2.13,-20.56,34.11,7.0,0.0,0.0,0.0,0.0,-4.7,-7.48,-5.45,-90.88,15.56,-196.53
149.0,30.0,0.0,0.0,0.0,-0.93,1.02,-0.18,-10.92,-26.12,49.49,8.0,0.0,0.0,0.0,0.0,-4.63,-7.27,-5.37,-36.01,-18.55,-260.68
149.0,30.0,0.0,0.0,0.0,-0.93,1.02,-0.23,-16.78,-23.8,67.13,13.0,0.0,0.0,0.0,0.0,-5.46,-7.99,-5.23,-1.34,-50.41,218.48
161.0,32.0,0.0,0.0,0.0,-0.98,1.02,-0.28,-20.99,-16.35,84.59,10.0,0.0,0.0,0.0,0.0,-6.1,-8.37,-5.84,89.11,-30.51,4.97
157.0,17.0,0.0,0.0,0.0,-0.85,1.12,-0.11,-60.91,-25.87,100.83,9.0,0.0,0.0,0.0,0.0,-5.7,-7.55,-6.1,213.31,-20.75,-100.49
148.0,16.0,0.0,0.0,0.0,-1.01,0.8,-0.33,-51.57,-23.62,113.28,7.0,0.0,0.0,0.0,0.0,-5.8,-6.74,-6.78,-289.46,124.38,-200.29
