L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,244.0,0.0,135.0,0.0,0.23,0.7,-0.69,-1.09,-1.09,-1.03,0.0,0.0,0.0,0.0,0.0,1.56,-2.75,-12.57,-66.19,311.25,59.87
0.0,358.0,0.0,135.0,0.0,0.22,0.71,-0.67,-0.85,-1.83,-0.36,0.0,0.0,0.0,17.0,0.0,1.92,-2.05,-11.83,-19.93,-145.56,113.64
0.0,255.0,0.0,134.0,0.0,0.25,0.68,-0.69,0.12,4.51,-1.03,0.0,42.0,0.0,46.0,39.0,1.93,-0.87,-10.67,-161.41,57.01,202.63
0.0,258.0,0.0,136.0,0.0,0.21,0.72,-0.67,-2.19,-0.61,-1.58,0.0,88.0,0.0,101.0,136.0,-0.78,-0.49,-10.46,-229.4,139.29,47.24
0.0,355.0,0.0,135.0,0.0,0.24,0.7,-0.68,-3.11,4.69,-0.54,0.0,114.0,0.0,152.0,234.0,0.05,-0.26,-10.03,254.02,191.35,91.55
0.0,373.0,0.0,172.0,0.0,0.22,0.69,-0.69,-2.31,-1.03,-2.62,0.0,120.0,0.0,211.0,355.0,-1.6,-1.85,-9.37,302.55,166.57,-69.82
0.0,373.0,0.0,172.0,0.0,0.22,0.69,-0.69,-2.31,-1.03,-2.62,145.0,137.0,0.0,253.0,462.0,-0.61,-1.01,-8.94,-131.01,238.47,-66.77
0.0,373.0,0.0,172.0,0.0,0.22,0.69,-0.69,-2.31,-1.03,-2.62,340.0,148.0,0.0,297.0,512.0,-4.58,0.35,-8.26,283.44,156.01,-143.37
0.0,373.0,0.0,172.0,0.0,0.22,0.69,-0.69,-2.31,-1.03,-2.62,479.0,217.0,0.0,402.0,564.0,-2.28,0.19,-7.95,-305.39,207.04,-22.7
0.0,373.0,0.0,172.0,0.0,0.22,0.69,-0.69,-2.31,-1.03,-2.62,538.0,254.0,0.0,457.0,627.0,-2.98,-0.16,-7.01,-86.33,205.21,77.63
0.0,373.0,0.0,172.0,0.0,0.22,0.69,-0.69,-2.31,-1.03,-2.62,566.0,274.0,0.0,498.0,668.0,-1.91,0.04,-5.68,-117.28,227.54,26.91
0.0,373.0,0.0,172.0,0.0,0.22,0.69,-0.69,-2.31,-1.03,-2.62,605.0,280.0,0.0,524.0,695.0,-2.82,0.39,-4.91,-248.14,119.39,5.85
0.0,373.0,0.0,172.0,0.0,0.22,0.69,-0.69,-2.31,-1.03,-2.62,636.0,275.0,0.0,553.0,724.0,-3.22,0.73,-3.8,283.38,34.55,-37.17
0.0,373.0,0.0,172.0,0.0,0.22,0.69,-0.69,-2.31,-1.03,-2.62,656.0,274.0,0.0,583.0,756.0,-3.17,0.47,-3.16,272.39,-55.9,-106.62
0.0,373.0,0.0,172.0,0.0,0.22,0.69,-0.69,-2.31,-1.03,-2.62,663.0,277.0,0.0,604.0,769.0,-4.03,0.47,-2.88,322.02,-145.93,-63.35
0.0,373.0,0.0,172.0,0.0,0.22,0.69,-0.69,-2.31,-1.03,-2.62,655.0,290.0,0.0,609.0,779.0,-4.39,0.92,-2.31,-210.97,-244.81,-41.13
0.0,373.0,0.0,172.0,0.0,0.22,0.69,-0.69,-2.31,-1.03,-2.62,650.0,250.0,0.0,618.0,784.0,-4.41,1.25,-1.93,-228.91,-307.31,-38.02
