L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,0.0,0.0,0.0,0.0,-0.62,0.73,-0.27,-1.95,-0.06,-0.42,0.0,43.0,0.0,0.0,0.0,-2.74,-6.35,-6.19,-299.41,115.05,7.44
0.0,0.0,0.0,7.0,0.0,-0.65,0.7,-0.29,-0.48,9.82,2.38,0.0,46.0,0.0,0.0,0.0,-2.61,-6.37,-7.21,-315.28,214.59,12.45
0.0,0.0,0.0,0.0,0.0,-0.64,0.72,-0.29,-4.57,-2.74,-2.5,0.0,51.0,0.0,0.0,0.0,-2.7,-6.48,-8.15,-236.3,-243.44,-16.96
0.0,0.0,0.0,0.0,0.0,-0.64,0.72,-0.29,-4.57,-2.74,-2.5,0.0,51.0,0.0,0.0,0.0,-3.21,-6.23,-8.28,-110.93,-211.52,-0.06
0.0,0.0,0.0,0.0,0.0,-0.64,0.72,-0.29,-4.57,-2.74,-2.5,0.0,46.0,0.0,0.0,0.0,-2.87,-5.75,-8.66,-61.19,-226.23,2.38
0.0,0.0,0.0,0.0,0.0,-0.64,0.72,-0.29,-4.57,-2.74,-2.5,0.0,46.0,0.0,0.0,0.0,-2.83,-6.05,-8.31,-70.47,-83.47,-21.6
0.0,0.0,0.0,0.0,0.0,-0.64,0.72,-0.29,-4.57,-2.74,-2.5,0.0,58.0,0.0,0.0,0.0,-2.97,-6.49,-8.16,13.64,57.28,22.82
0.0,0.0,0.0,0.0,0.0,-0.64,0.72,-0.29,-4.57,-2.74,-2.5,0.0,58.0,0.0,0.0,0.0,-3.26,-7.89,-8.2,206.51,266.88,2.92
0.0,0.0,0.0,0.0,0.0,-0.64,0.72,-0.29,-4.57,-2.74,-2.5,14.0,60.0,0.0,0.0,0.0,-3.56,-7.24,-7.47,-292.23,-229.0,-25.45
0.0,0.0,0.0,0.0,0.0,-0.64,0.72,-0.29,-4.57,-2.74,-2.5,26.0,51.0,0.0,0.0,0.0,-3.75,-6.58,-6.88,-227.29,-189.88,-114.8
