L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,0.0,0.0,0.0,0.0,-0.67,0.7,-0.26,-4.02,-0.97,-1.34,42.0,0.0,0.0,0.0,0.0,-4.58,-3.02,-5.16,318.0,4.18,276.03
0.0,0.0,0.0,6.0,0.0,-0.69,0.69,-0.25,-3.6,-2.07,3.9,44.0,0.0,0.0,0.0,0.0,-3.5,-1.59,-5.31,186.04,268.28,-316.95
0.0,0.0,0.0,0.0,0.0,-0.69,0.66,-0.26,2.62,-3.9,-2.38,50.0,0.0,0.0,0.0,0.0,-4.09,-1.5,-3.91,-159.42,-276.3,257.42
0.0,8.0,0.0,6.0,0.0,-0.69,0.71,-0.3,2.13,-4.63,3.17,54.0,0.0,0.0,0.0,0.0,-4.82,-2.24,-3.63,-122.13,-224.24,-283.32
0.0,8.0,0.0,0.0,0.0,-0.69,0.64,-0.25,-1.77,-2.74,-2.13,51.0,0.0,0.0,0.0,0.0,-5.33,-2.6,-3.51,108.77,237.76,-113.4
0.0,10.0,0.0,8.0,0.0,-0.69,0.66,-0.29,-0.79,2.99,3.17,98.0,0.0,0.0,0.0,0.0,-4.94,-3.16,-2.89,203.07,110.26,-153.25
0.0,10.0,0.0,6.0,0.0,-0.68,0.62,-0.29,-5.67,2.44,-2.56,141.0,0.0,0.0,0.0,0.0,-5.82,-1.15,-3.21,110.6,159.88,-42.78
0.0,10.0,0.0,11.0,0.0,-0.69,0.65,-0.27,-2.92,-3.17,-8.36,182.0,0.0,0.0,0.0,0.0,-5.63,-1.67,-2.6,-8.3,131.99,22.15
0.0,10.0,0.0,7.0,0.0,-0.66,0.66,-0.29,-0.97,5.31,-14.34,198.0,0.0,0.0,0.0,43.0,-6.67,-0.75,-3.23,55.12,13.34,-47.48
0.0,10.0,0.0,7.0,0.0,-0.69,0.72,-0.28,1.95,-1.7,-7.01,200.0,0.0,0.0,0.0,116.0,-6.16,-0.67,-2.82,168.1,-42.76,-122.07
0.0,15.0,0.0,7.0,0.0,-0.65,0.7,-0.28,-8.17,-3.11,-1.4,210.0,0.0,0.0,0.0,227.0,-6.07,-1.23,-2.29,151.07,-156.46,-112.24
